gene_callers_id	ABBA_M11	ABBA_M12	ABBA_M13	ABBA_M14	ABBA_M15
101548	0.0	0.0	0.0	0.0	0.0
101549	0.0	0.0	0.0	0.0	0.0
101550	0.0	0.0	0.0	0.0	0.0
101551	0.0	0.0	0.0	0.0	0.0
101552	0.0	0.0	0.0	0.0	0.0
101553	0.0	0.0	0.0	0.0	0.0
101554	0.0	0.0	0.0	0.0	0.0
101555	0.0	0.0	0.0	0.0	0.0
101556	0.412568306010929	0.0	0.13752276867030966	0.13752276867030966	0.2062841530054645
101557	0.0	0.0	0.0	0.0	0.0
101558	0.0	0.0	0.0	0.0	0.0
101559	0.0	0.0	0.0	0.0	0.0
101560	0.37353123067408783	0.0	0.0	0.0	0.09338280766852196
101561	0.0	0.0	0.0	0.0	0.0
101562	0.0	0.6894977168949772	0.0	0.5171232876712328	0.0
101563	0.0	0.0	0.0	0.18203737191078964	0.0
101564	0.0	0.162891046386192	0.0	0.0	0.0
101565	0.0	0.0	0.0	0.0	0.0
101566	0.0	0.0	0.0	0.0	0.0
101567	0.0	0.0	0.0	0.0	0.0
101568	0.0	0.0	0.0	0.0	0.0
101569	0.0	0.9041916167664671	0.0	0.0	0.20093147039254824
101570	0.0	0.0	0.0	0.0	0.0
101571	0.0	0.16611661166116612	0.0	0.0	0.16611661166116612
101572	0.0	0.0	0.0	0.5591397849462365	0.0
101573	0.0	0.0	0.0	0.0	0.0
101574	0.0	0.0	0.0	0.0	0.0
101575	0.0	0.0	0.0	0.0	0.0
101576	0.0	0.0	0.0	0.0	0.0
101577	0.0	0.0	0.0	0.0	0.0
101578	0.0	0.0	0.0	0.0	0.0
101579	0.0	0.0	0.0	0.0	0.0
101580	0.0	0.0	0.0	0.0	0.0
101581	0.1111111111111111	0.11260253542132737	0.22520507084265473	0.0	0.0
101582	0.0	0.0	0.0	0.0	0.0
101583	0.0	0.0	0.0	0.0	0.0
101584	0.0	0.0	0.0	0.0	0.0
101585	0.0	0.0	0.0	0.0	0.0
101586	0.0	0.0	0.0	0.0	0.0
101587	0.0	0.0	0.0	0.0	0.0
101588	0.0	0.0	0.0	0.0	0.0
101589	0.0	0.0	0.0	0.0	0.0
