gene_callers_id	FAGR_M16	FAGR_M17	FAGR_M18	FAGR_M19	FAGR_M20
35848	0.0	0.0	0.0	0.0	0.0
35849	0.0	0.0	0.0	0.0	0.0
35850	0.0	0.0	0.0	0.0	0.0
35851	0.0	0.0	0.0	0.0	0.0
35852	0.0	0.0	0.0	0.0	0.0
35853	0.1602972399150743	0.1592356687898089	0.0	0.0	0.0
35854	0.0	0.0	0.0	0.0	0.0
35855	0.8157181571815718	0.7913279132791328	1.2249322493224932	0.6124661246612466	0.6138211382113821
35856	0.0	0.10046573519627412	0.0	0.0	0.0
35857	0.0	0.47596532702915684	0.23798266351457842	0.35697399527186763	0.0
35858	0.0	0.0	0.0	0.0	0.0
35859	0.0	0.0	0.0	0.0	0.0
35860	0.0	0.0	0.0	0.0	0.0
35861	0.13530465949820789	0.13530465949820789	0.5385304659498208	0.0	0.0
35862	0.0	0.0	0.0	0.0	0.0
35863	0.0	0.0	0.0	0.0	0.0
35864	0.0	0.0	0.0	0.0	0.0
35865	0.0	0.0	0.0	0.0	0.0
35866	0.0	0.0	0.0	0.0	0.0
35867	0.0	0.0	0.0	0.0	0.0
35868	0.0	0.0	0.0	0.0	0.0
35869	0.0	0.0	0.0	0.0	0.0
35870	0.0	0.0	0.18170878459687123	0.18170878459687123	0.0
35871	0.0	0.0	0.0	0.0	0.0
35872	0.0	0.0	0.0	0.0	0.0
35873	0.0	0.0	0.0	0.0	0.0
35874	0.23141762452107278	0.3471264367816092	0.0	0.0	0.0
35875	0.0	0.0	0.0	0.0	0.0
35876	0.0	0.09276437847866419	0.0	0.0	0.0
35877	0.0	0.0	0.0	0.0	0.0
35878	1.8875	0.0	0.3145833333333333	0.0	0.0
35879	0.0	0.0	0.0	0.0	0.0
35880	0.0	0.0	0.0	0.0	0.0
35881	0.0	0.0	0.0	0.0	0.0
35882	0.0	0.0	0.0	0.0	0.0
35883	0.0	0.0	0.0	0.0	0.0
35884	0.0	0.0	0.0	0.0	0.0
35885	0.0	0.0	0.0	0.0	0.0
35886	0.0	0.0	0.0	0.0	0.0
35887	0.0	0.0	0.0	0.0	0.0
35888	0.0	0.0	0.0	0.0	0.0
35889	0.0	0.0	0.0	0.0	0.0
35890	0.0	0.0	0.0	0.0	0.0
35891	0.0	0.0	0.0	0.0	0.0
35892	0.0	0.031050791692370964	0.0	0.0	0.0
35893	0.0	0.0	0.0	0.0	0.0
35894	0.0	0.0	0.0	0.0	0.0
35895	0.0	0.0	0.0	0.0	0.0
35896	0.0	0.0	0.0	0.0	0.0
35897	0.9016786570743405	0.0	0.0	0.0	0.0
35898	0.0	0.0	0.0	0.0	0.0
35899	0.0	0.0	0.0	0.0	0.0
35900	0.0	0.0	0.0	0.0	0.0
35901	0.0	0.0	0.0	0.0	0.0
35902	0.15631469979296067	0.7815734989648033	0.7815734989648033	0.31262939958592134	0.31262939958592134
35903	0.39093851132686086	0.0	0.0	0.0	0.0
