gene_callers_id	ACSA_M21	ACSA_M22	ACSA_M23	ACSA_M24	ACSA_M25
8766	0.0	0.0	0.0	0.0	0.0
8767	0.0	0.0	0.0	0.0	0.0
8768	0.0	0.0	0.0	0.0	0.0
8769	0.0	0.0	0.0	0.0	0.0
8770	0.0	0.0	0.0	0.0	0.0
8771	0.0	0.0	0.0	0.0	0.0
8772	0.0	0.0	0.0	0.0	0.0
8773	0.0	0.0	0.0	0.0	0.0
8774	0.0	0.0	0.0	0.0	0.0
8775	0.0	0.0	0.0	0.0	0.0
8776	0.0	0.14422158548233047	0.0	0.0	0.0
8777	0.0	0.0	0.0	0.0	0.0
8778	0.0	0.0	0.0	0.0	0.0
8779	0.0	0.0	0.0	0.0	0.0
8780	0.0	0.0	0.0	0.0	0.0
8781	0.2850678733031674	0.0	0.0	0.0	0.0
8782	0.0	0.0	0.0	0.0	0.0
8783	0.0	0.0	0.0	0.0	0.0
8784	0.0	0.0	0.0	0.0	0.0
8785	0.0	0.0	0.0	0.0	0.0
8786	0.0	0.0	0.0	0.0	0.0
8787	0.0	0.0	0.0	0.0	0.0
8788	0.0	0.0	0.0	0.0	0.0
8789	0.0	0.0	0.0	0.0	0.0
8790	0.0	0.0	0.0	0.0	0.0
8791	0.4106002554278416	0.0	0.2598978288633461	0.16794380587484037	0.12132822477650064
8792	0.1319796954314721	0.0	0.0	0.0	0.0
8793	0.0	0.0	0.0	0.14172089660159073	0.0
8794	0.0	0.0	0.0	0.0	0.0
8795	0.0	0.0	0.0	0.0	0.0
8796	0.0	0.0	0.0	0.0	0.0
8797	0.0	0.0	0.0	0.0	0.0
8798	0.05778798316111749	0.0	0.0	0.0	0.0
8799	0.0	0.0	0.0	0.0	0.0
8800	0.0	0.0	0.0	0.0	0.0
8801	0.0	0.0	0.0	0.0	0.0
8802	0.0	0.0	0.0	0.0	0.0
8803	0.0	0.0	0.0	0.0	0.0
8804	0.0	0.0	0.0	0.0	0.0
8805	0.0	0.0	0.0	0.0	0.0
8806	0.0	0.0	0.0	0.0	0.0
8807	0.0	0.0	0.0	0.0	0.0
8808	0.0	0.0	0.0	0.0	0.0
8809	0.0	0.0	0.0	0.0	0.0
8810	0.0	0.23923444976076555	0.0	0.1850079744816587	0.18819776714513556
8811	0.0	0.0	0.0	0.0	0.0
8812	0.0	0.0	0.0	0.0	0.0
8813	0.0	0.0	0.0	0.0	0.0
8814	0.0	0.0	0.0	0.0	0.0
8815	0.0	0.0	0.0	0.0	0.0
8816	0.1164021164021164	0.1360544217687075	0.11413454270597127	0.11413454270597127	0.11715797430083144
8817	0.0	0.12336601307189543	0.0	0.0	0.0
8818	0.0	0.0	0.0	0.0	0.0
8819	0.0	0.0	0.0	0.0	0.0
8820	0.0	0.0	0.0	0.0	0.0
8821	0.0	0.0	0.0	0.0	0.0
8822	0.0	0.0	0.0	0.0	0.0
8823	0.0	0.0	0.0	0.0	0.0
8824	0.0	0.0	0.0	0.0	0.0
8825	0.0	0.0	0.0	0.0	0.0
8826	0.0	0.0	0.0	0.0	0.0
8827	0.2068627450980392	0.07401960784313726	0.07941176470588235	0.09411764705882353	0.0
8828	0.0	0.0	0.0	0.0	0.0
8829	0.0	0.0	0.0	0.0	0.0
8830	0.0	0.0	0.0	0.0	0.0
8831	0.0	0.0	0.0	0.0	0.0
8832	0.0	0.0	0.0	0.0	0.0
8833	0.0	0.0	0.0	0.0	0.0
8834	0.0	0.0	0.0	0.0	0.0
8835	0.21436227224008575	0.0	0.0	0.0	0.0
