gene_callers_id	FAGR_M16	FAGR_M17	FAGR_M18	FAGR_M19	FAGR_M20
114962	0.0	0.0	0.0	0.0	0.0
114963	0.0	0.0	0.0	0.0	0.0
114964	0.0	0.0	0.0	0.0	0.0
114965	0.0	0.0	0.0	0.0	0.0
114966	0.1438095238095238	0.1438095238095238	0.0	0.0	0.0
114967	0.0	0.0	0.0	0.0	0.0
114968	0.0	0.0	0.0	0.0	0.0
114969	0.0	0.0949685534591195	0.0	0.0	0.0
114970	0.0	0.0	0.0	0.0	0.0
114971	0.0	0.0	0.0	0.0	0.0
114972	0.0	0.0	0.0	0.0	0.0
114973	0.0	0.0	0.0	0.0	0.0
114974	0.0	0.0	0.0	0.002178649237472767	0.0
114975	0.0	0.0	0.0	0.12594458438287154	0.0
114976	0.0	0.0	0.0	0.0	0.0
114977	0.0	0.0	0.0	0.0	0.0
114978	0.0	0.0	0.0	0.0	0.0
114979	0.0	0.0	0.0	0.0	0.0
114980	0.0	0.0	0.0	0.0	0.0
114981	0.0	0.0	0.0	0.0	0.0
114982	0.20214190093708165	0.3032128514056225	0.10107095046854082	0.0	0.20214190093708165
114983	0.0	0.0	0.0	0.0	0.0
114984	0.0	0.0	0.0	0.0	0.0
114985	0.0	0.19546925566343043	0.24433656957928804	0.04886731391585761	0.0482200647249191
114986	0.0	0.0	0.0	0.0	0.0
114987	0.0	0.0	0.0	0.0	0.0
114988	0.0	0.0	0.0	0.0	0.0
114989	0.0	0.0	0.0	0.0	0.0
114990	0.0	0.0	0.0	0.0	0.0
114991	0.0	0.0	0.0	0.0	0.0
114992	0.0	0.0	0.0	0.0	0.0
114993	0.0	0.0	0.0	0.0	0.0
114994	0.0	0.0	0.0	0.0	0.0
114995	0.0	0.0	0.0	0.0	0.0
114996	0.5354609929078015	0.0	0.0	0.0	0.0
114997	0.0	0.0	0.0	0.0	0.0
114998	0.0	0.0	0.0	0.0	0.84593837535014
114999	1.0033222591362125	1.0033222591362125	0.0	0.0	0.0
115000	1.9224537037037037	0.17476851851851852	0.0	0.0	0.17476851851851852
115001	0.0	0.0	0.0	0.4561933534743202	0.0
115002	0.0	0.0	0.0	0.0	0.0
115003	0.0	0.0	0.0	0.0	0.0
115004	0.0	0.0	0.0	0.0	0.0
115005	0.0	0.0	0.0	0.0	0.0
115006	0.10552061495457722	0.21104122990915444	0.0	0.0	0.0
115007	2.0837051200339918	2.595071170596983	1.9568727427236032	1.538559592096877	1.9201189717442106
115008	0.0	0.0	0.0	0.0	0.0
115009	0.0	0.0	0.0	0.0	0.0
115010	0.35571260306242636	0.0	0.0	0.0	0.35571260306242636
115011	0.0	0.0	0.0	0.0	0.0
115012	0.4634745242480049	0.18538980969920196	0.0	0.0	0.36955187231430325
115013	0.0	0.0	0.0	0.0	0.0
115014	0.0	0.0	0.0	0.0	0.0
115015	0.0	0.0	0.0	0.0	0.0
115016	0.0	0.0	0.0	0.0	0.0
115017	0.0	0.0	0.0	0.0	0.0
115018	0.0	0.0	0.0	0.0	0.0
115019	0.0	0.0	0.0	0.0	0.0
115020	0.0	0.0	0.0	0.0	0.0
115021	0.0	0.0	0.0	0.0	0.0
115022	0.0	0.0	0.10049539985845718	0.0	0.0
115023	0.0	0.0	0.0	0.0	0.0
