gene_callers_id	THOC_M06	THOC_M07	THOC_M08	THOC_M09	THOC_M10
25942	0.49105691056910566	2.183739837398374	0.4894308943089431	2.4552845528455283	1.224390243902439
25943	0.0	0.0	0.0	1.595959595959596	0.0
25944	0.0	0.0	0.0	0.0	0.0
25945	0.0	0.5655430711610487	2.4887640449438204	2.443820224719101	1.696629213483146
25946	0.33555555555555555	0.04	1.0066666666666666	1.3177777777777777	0.33555555555555555
25947	0.0	0.39198855507868385	0.43204577968526464	0.0	0.43204577968526464
25948	0.0	0.0	1.5408163265306123	4.326530612244898	0.5136054421768708
25949	0.0	0.0	0.09184914841849148	0.551094890510949	0.17639902676399027
25950	0.0	0.37764932562620424	0.3892100192678227	2.204238921001927	0.1233140655105973
25951	0.0	0.783068783068783	1.582010582010582	0.0	2.3968253968253967
25952	1.0237575757575759	1.4996363636363637	1.757090909090909	1.9098181818181819	1.7873939393939393
25953	1.3972440009503444	1.0045141363744357	0.7505345687811832	1.7892611071513425	1.249703017343787
25954	0.0	0.0	0.0	0.0	0.0
25955	0.0	0.0	0.0	0.0	0.0
25956	0.0	0.0	0.0	0.0	0.0
25957	0.0	0.0	0.0	0.45896656534954405	0.0
25958	0.0	0.0	0.0	0.3039832285115304	0.6331236897274634
25959	0.0	0.0	0.0	0.1729667812142039	0.0
25960	0.0	0.0	0.0	0.0	0.0
25961	0.0	0.04604604604604605	0.0	0.0	0.0
25962	0.0	0.017241379310344827	0.6942528735632184	0.1735632183908046	0.3471264367816092
25963	0.0	0.7708333333333334	0.3854166666666667	1.9661458333333333	0.0
25964	0.0	0.0	0.0	0.0	0.0
25965	0.0	0.1788040260509177	0.1788040260509177	0.7152161042036708	0.0
25966	0.0	0.0	0.0	0.0	0.0
25967	0.0	0.0	0.0	0.0	0.5771144278606966
25968	0.0	0.0	0.0	0.0	0.0
25969	0.0	0.0	0.0	0.0	0.0
25970	0.0	0.0	0.0	0.0	0.0
25971	0.0	0.0	0.0	0.0	0.0
25972	0.0	0.0	0.0	0.0	0.0
25973	0.0	0.0	0.0	0.0	0.0
25974	0.0	0.0	0.0	0.0	0.0
25975	0.0	0.0	0.0	0.0	0.0
25976	0.0	0.1726700971983991	0.0	0.12807318467695827	0.34476843910806176
25977	0.0	0.0	1.157088122605364	0.0	0.0
25978	0.0	0.15511042629686697	0.15305598356445815	0.30970724191063176	0.15356959424756034
25979	0.0	0.0	0.0	0.0	0.0
25980	0.0	0.0	0.0	0.2252663622526636	0.0
25981	0.0	0.0	0.0	0.24146981627296588	0.0
25982	0.0	0.0	0.0	0.46405228758169936	0.9575163398692811
25983	0.0	0.0	0.41597796143250687	0.8512396694214877	0.41597796143250687
25984	0.0	0.0	0.0	0.0	0.12643678160919541
25985	0.0	0.2728093947606143	0.2046070460704607	1.2231255645889791	0.24977416440831074
25986	0.0	0.0	0.0	0.0	0.0
25987	0.0	0.0	0.0	0.0	0.0
25988	0.0	0.0	0.0	0.0	0.3199152542372881
25989	0.0	0.536969696969697	0.3660606060606061	1.0981818181818181	0.18303030303030304
25990	0.0	0.0	0.35697399527186763	0.0	0.35697399527186763
25991	0.0	0.0	0.0	0.0	4.294871794871795
25992	0.0	0.0	0.0	0.30784913353720694	0.0
25993	0.0	0.0	0.30777096114519426	0.0	0.0
25994	0.6265560165975104	0.9398340248962656	0.3132780082987552	2.0843706777316737	1.2503457814661134
25995	0.0	0.0	0.0	0.23195084485407066	0.5798771121351767
25996	0.0	0.0	0.0	0.0	0.0
25997	0.0	0.0	0.0	0.22264631043256997	0.0
25998	0.0	0.9118357487922706	0.0	0.11714975845410629	0.0
25999	0.4886731391585761	0.36650485436893204	0.9773462783171522	2.076051779935275	0.61084142394822
26000	0.0	0.12972508591065293	0.0	0.25945017182130586	0.0
26001	0.0	0.0	0.0	0.0	0.0
26002	1.6132264529058116	1.916499665998664	2.9218436873747495	3.3286573146292584	2.3199732798931194
26003	0.0	0.2983377077865267	0.4068241469816273	1.8827646544181977	0.1268591426071741
26004	0.0	0.24858757062146894	0.7137476459510358	0.0	0.0
26005	0.0	0.0	1.3512304250559284	1.5201342281879195	0.0
26006	0.583011583011583	2.332046332046332	2.133848133848134	1.734877734877735	1.166023166023166
26007	0.0	0.0	0.0	0.0	0.3447488584474886
26008	0.5224913494809689	0.26124567474048443	0.0	0.3846597462514418	0.23529411764705882
26009	0.0	0.0	0.0	0.0	0.0
26010	0.0	0.0	0.0	0.0	0.47709320695102686
26011	0.0	0.0	0.0	0.0	0.0
26012	0.0	0.0	0.0	0.0	0.0
26013	0.0	0.0	0.9151515151515152	0.1484848484848485	0.0
26014	0.0	0.0	0.0	0.08333333333333333	0.0
26015	0.0	0.34953703703703703	0.0	0.0	0.0
26016	0.0	0.08049886621315193	0.0	0.36961451247165533	0.0
26017	0.31069958847736623	0.0	0.6213991769547325	0.0	0.0
26018	0.1857318573185732	0.0	0.3714637146371464	0.5571955719557196	0.0
26019	0.25811965811965815	0.5162393162393163	0.0	0.5162393162393163	0.0
26020	0.0	0.0	0.0	0.0	0.0
26021	0.0	0.0	0.0	0.0	0.0
26022	0.0	0.2419871794871795	0.483974358974359	1.4519230769230769	0.483974358974359
26023	0.13280562884784522	0.0	0.7968337730870713	0.13280562884784522	0.26561125769569044
26024	0.0	0.0	0.0	0.0	0.3544600938967136
26025	0.0	0.0	0.0	0.0	0.0
26026	0.0	0.0	0.0	0.2661361626878868	0.48983200707338637
26027	0.0	0.0	0.0	0.0	0.0
26028	0.0	0.15392456676860347	0.4617737003058104	0.15392456676860347	1.8470948012232415
26029	0.13244444444444445	0.0	0.26844444444444443	0.6693333333333333	1.072
