gene_callers_id	COCO_M01	COCO_M02	COCO_M03	COCO_M04	COCO_M05
21318	0.0	0.0	0.0	0.0	0.0
21319	0.0	0.0	0.0	0.0	0.0
21320	0.0	0.0	0.0	0.0	0.0
21321	0.0	0.0	0.0	0.0	0.0
21322	0.0	0.0	0.0	0.0	0.0
21323	0.0	0.0	0.0	0.0	0.0
21324	0.0	0.0	0.0	0.0	0.0
21325	0.0	0.0	0.0	0.0	0.0
21326	0.0	0.0	0.0	0.0	0.0
21327	0.0	0.0	0.0	0.0	0.0
21328	0.0	0.0	0.0	0.0	0.0
21329	0.0	0.0	0.0	0.0	0.0
21330	0.0	0.0	0.0	0.0	0.0
21331	0.0	0.0	0.0	0.0	0.0
21332	0.0	0.0	0.0	0.0	0.0
21333	0.0	0.0	0.0	0.0	0.0
21334	0.0	0.0	0.0	0.0	0.0
21335	0.0	0.08708189158016148	0.0	0.0	0.17416378316032297
21336	0.0	0.0	0.2105997210599721	0.0	0.0
21337	0.0	0.0	0.0	0.0	0.0
21338	0.0	0.0	0.0	0.0	0.0
21339	0.0	0.0	0.0	0.0	0.0
21340	0.0	0.0	0.0	0.0	0.0
21341	0.0	0.0	0.0	0.0	0.0
21342	0.0	0.0	0.0	0.0	0.0
21343	0.0	0.0	0.0	0.0	0.0
21344	0.0	0.0	0.0	0.0	0.0
21345	0.0	0.0	0.0	0.0	0.0
21346	0.0	0.0	0.0	0.0	0.0
21347	0.0	0.0	0.0	0.0	0.0
21348	0.0	0.0	0.0	0.0	0.0
21349	0.0	0.0	0.0	0.0	0.0
21350	0.0	0.0	0.0	0.0	0.0
21351	1.5794979079497908	1.3626220362622037	1.894700139470014	0.0	2.2099023709902372
21352	0.0	0.0	0.0	0.0	0.0
21353	0.0	0.0	0.0	0.0	0.0
21354	0.0	0.0	0.0	0.0	0.0
21355	0.0	0.0	0.0	0.0	0.0
21356	0.0	0.0	0.0	0.0	0.0
21357	0.0	0.0	0.0	0.0	0.0
21358	0.0	0.0	0.0	0.0	0.0
21359	0.0	0.18455743879472694	0.2843691148775895	0.0	0.0
21360	0.0	0.0	0.0	0.0	0.0
21361	0.0	0.0	0.051623931623931626	0.0	0.0
21362	1.612099644128114	0.7164887307236062	0.9851720047449585	0.7164887307236062	0.7164887307236062
21363	1.7660818713450293	4.415204678362573	6.181286549707602	13.678362573099415	2.6491228070175437
21364	0.0030581039755351682	0.0	0.0	0.0	0.0
21365	0.08374930671103716	0.0	0.0	0.08374930671103716	0.7537437603993344
21366	0.0	0.0	0.0	0.0	0.0
21367	0.0	0.0	0.0	0.0	0.0
21368	0.0	0.0	0.0	0.0	0.0
21369	0.3145833333333333	0.0	0.0	0.0	0.0
21370	0.0	0.0	0.10663841807909605	0.0	0.2132768361581921
21371	0.0	0.0	0.0	0.0	0.0
21372	0.0	0.0	0.0	0.0	0.0
21373	0.0	0.0	0.0	0.0	0.0
21374	0.38618925831202044	0.1287297527706735	0.0	0.38618925831202044	0.1287297527706735
21375	0.0	0.0	0.0	0.0	0.0
21376	0.0	0.0	0.0	0.0	0.0
21377	0.0	0.0	0.0	0.0	0.0
21378	0.0	0.0	0.0	0.0	0.0
21379	0.0	0.0	0.0	0.0	0.0
21380	0.0	0.0	0.0	0.0	0.0
21381	0.0	0.0	0.0	0.0	0.0
21382	0.0	0.0	0.0	0.0	0.0
21383	0.0	0.0	0.0	0.0	0.0
21384	0.0	0.0	0.0	0.0	0.0
21385	0.0	0.0	0.0	0.0	0.0
21386	0.0	0.0	0.0	0.0	0.0
21387	0.0	0.0	0.0	0.0	0.0
21388	0.0	0.0	0.0	0.0	0.0
21389	0.0	0.0	0.0	0.0	0.0
21390	0.0	0.0	0.0	0.0	0.0
21391	0.0	0.09623964308476737	0.0	0.769917144678139	0.6736775015933716
21392	0.0	0.0	0.0	0.0	0.0
21393	0.0	0.0	0.0	0.0	0.0
21394	0.16055289739500267	0.5603402445507709	0.0	0.1594896331738437	0.722488038277512
21395	0.0	0.0	0.0	0.0	0.0
21396	0.0	0.10599415204678363	0.11038011695906433	0.0	0.0
21397	0.0	0.0	0.0	0.0	0.0
21398	0.0	0.0	0.0	0.0	0.0
