gene_callers_id	COCO_M01	COCO_M02	COCO_M03	COCO_M04	COCO_M05
8766	0.0	0.0	0.0	0.0	0.0
8767	0.0	0.0	0.0	0.0	0.0
8768	0.0	0.0	0.0	0.0	0.0
8769	0.0	0.0	0.0	0.0	0.0
8770	0.0	0.0	0.0	0.0	0.0
8771	0.0	0.0	0.0	0.0	0.0
8772	0.0	0.0	0.0	0.0	0.0
8773	0.0	0.0	0.0	0.0	0.0
8774	0.0	0.0	0.0	0.0	0.0
8775	0.0	0.0	0.0	0.0	0.0
8776	0.606494746895893	0.3467048710601719	0.0	0.0	0.38968481375358166
8777	0.0	0.0	0.0	0.0	0.0
8778	0.0	0.0	0.0	0.0	0.0
8779	0.0	0.0	0.0	0.0	0.0
8780	0.0	0.0	0.0	0.0	0.0
8781	0.0	0.0	0.0	0.0	0.0
8782	0.0	0.0	0.0	0.0	0.0
8783	0.0	0.0	0.0	0.0	0.0
8784	0.0	0.0	0.0	0.0	0.0
8785	0.0	0.0	0.0	0.0	0.0
8786	0.0	0.0	0.0	0.0	0.0
8787	0.0	0.0	0.07684478371501273	0.0	0.0
8788	0.0	0.0	0.0	0.0	0.0
8789	0.10107893242475866	0.08574673480976717	0.08574673480976717	0.08574673480976717	0.29982964224872233
8790	0.0	0.0	0.271505376344086	0.0	0.6155913978494624
8791	0.28991060025542786	0.26309067688378035	0.25862068965517243	0.25287356321839083	0.7477650063856961
8792	0.0	0.0	0.0	0.0	0.0
8793	0.0	0.0	0.0	0.0	0.5184381778741866
8794	0.0	0.0	0.2858974358974359	0.0	0.0
8795	0.10578842315369262	0.0	0.0	0.0	0.0
8796	0.6190476190476191	0.0	0.0	0.0	0.0
8797	0.040229885057471264	0.0	0.0	0.0	0.0
8798	0.0	0.0	0.0	0.0	0.1687715269804822
8799	0.0	0.0	0.0	0.0	0.0
8800	0.0	0.0	0.0	0.0	0.0
8801	0.0	0.0	0.3743961352657005	0.0	0.4082125603864734
8802	0.0	0.0	0.0	0.0	0.13805631244323344
8803	0.0	0.0	0.0	0.0	0.0
8804	0.0	0.0	0.0	0.0	0.0
8805	0.0	0.0	0.0	0.0	0.0
8806	0.0	0.0	0.0	0.0	0.0
8807	0.15680166147455868	0.0	0.15680166147455868	0.15680166147455868	0.5856697819314641
8808	0.0	0.0	0.0	0.0	0.0
8809	0.0	0.0	0.0	0.0	0.0
8810	0.12041467304625199	0.15151515151515152	0.21371610845295055	0.15550239234449761	0.4784688995215311
8811	0.0	0.0	0.0	0.0	0.2822966507177033
8812	0.0	0.0	0.0	0.0	0.0
8813	0.0	0.0	0.0	0.0	0.0
8814	0.0	0.0	0.0	0.0	0.21099290780141844
8815	0.0	0.0	0.0	0.0	0.1174325309992706
8816	0.16780045351473924	0.0	0.2275132275132275	0.11413454270597127	0.41723356009070295
8817	0.0	0.0	0.0	0.0	0.34967320261437906
8818	0.0	0.0	0.0	0.0	0.0
8819	0.0	0.0	0.0	0.0	0.0
8820	0.0	0.0	0.0	0.0	0.0
8821	0.0	0.0	0.0	0.0	0.0
8822	0.0	0.0	0.0	0.0	0.12053571428571429
8823	0.0	0.0	0.0	0.0	0.2976190476190476
8824	0.0	0.0	0.0	0.0	0.0
8825	0.0	0.0	0.0	0.0	0.0
8826	0.0	0.0	0.0	0.0	0.11655011655011654
8827	0.0	0.07647058823529412	0.12352941176470589	0.07401960784313726	0.07401960784313726
8828	0.0	0.0	0.0	0.0	0.0
8829	0.0	0.0	0.0	0.0	0.0
