gene_callers_id	THOC_M06	THOC_M07	THOC_M08	THOC_M09	THOC_M10
43200	3.623015873015873	4.650793650793651	1.9523809523809523	7.404761904761905	6.623015873015873
43201	0.0	0.0	0.0	0.8988095238095238	0.3551587301587302
43202	0.0	0.0	0.0	0.6728395061728395	1.6481481481481481
43203	0.0	0.19661458333333334	0.0	2.4505208333333335	1.5729166666666667
43204	0.0	0.0	0.0	0.0	0.3728395061728395
43205	0.0	0.0	0.0	1.9590818363273452	2.460079840319361
43206	0.0	0.0	0.0	0.4934640522875817	0.0
43207	0.0	1.1202185792349726	0.8579234972677595	2.021857923497268	2.978142076502732
43208	0.0	0.0	0.0	1.6088888888888888	2.4133333333333336
43209	0.0	0.13055555555555556	1.6888888888888889	2.3333333333333335	1.7555555555555555
43210	1.3060109289617485	0.0	3.3278688524590163	2.5355191256830603	2.453551912568306
43211	0.0	1.4564102564102563	0.0	0.11282051282051282	0.3333333333333333
43212	0.0	0.4886731391585761	0.0	0.0	0.0
43213	0.0	0.0	0.0	0.0	0.05970149253731343
43214	0.0	0.0	0.2111111111111111	0.0	0.02
43215	0.0	0.0	0.0	0.0	0.0
43216	0.0	0.0	0.0	0.0	0.0
43217	0.0	0.0	0.0	0.0	0.0
43218	0.0	0.0	0.0	0.0	0.0
43219	0.0	0.0	0.0	0.0	0.0
43220	0.0	0.0	0.0	0.0	0.0
43221	0.0	0.0	0.0	0.0	0.0
43222	0.0	0.0	0.0	0.0	0.0
43223	2.933819064966606	0.9168184578020644	1.1863995142683668	1.6284153005464481	0.9168184578020644
43224	0.0	0.0	0.0	0.0	0.0
43225	0.0	0.0	0.0	0.0	0.0
43226	0.0	0.0	0.0	0.0	0.0
43227	0.0	0.15932203389830507	0.6824858757062147	0.6813559322033899	0.0
43228	0.39246263807667314	0.003898635477582846	0.8830409356725146	0.4756335282651072	0.8830409356725146
43229	0.0	0.0	0.22173274596182085	1.4052863436123348	0.0
43230	0.0	0.5084175084175084	1.5252525252525253	1.904040404040404	0.19865319865319866
43231	0.0	0.0	0.0	0.5852713178294574	0.3695090439276486
43232	0.0	0.4418960244648318	0.0	0.0	0.45565749235474007
43233	0.0	0.0	0.825136612021858	0.0	0.2062841530054645
43234	0.10775193798449613	0.0	0.0	0.0	0.0
43235	0.0	0.0	0.0	0.0	0.0
43236	0.0	0.9710610932475884	0.9710610932475884	0.0	0.0
43237	0.0	0.3532163742690059	0.01871345029239766	0.7064327485380117	0.0
43238	0.0	0.4671307037896365	0.39211136890951276	0.0	0.0
43239	0.0	0.0	0.035580524344569285	0.0	0.848314606741573
43240	0.0	0.0	0.0	0.0	0.0
43241	0.0	0.14296296296296296	0.0	0.0	0.0
43242	0.0	0.7694103911266783	0.3525977816695855	0.0	0.0
43243	0.0	0.0	0.0	0.0	0.17976190476190476
43244	0.0	0.0	0.0	0.15534979423868311	0.0
43245	0.0	0.0	0.19433719433719435	0.0	0.0
43246	0.0	0.0	0.0	0.0	0.0
43247	0.0	0.41770401106500693	0.8354080221300139	0.0	0.41770401106500693
43248	0.19816272965879264	0.0	0.7926509186351706	0.39238845144356954	0.31496062992125984
43249	0.0	0.2401129943502825	0.6031073446327684	1.2514124293785311	0.8135593220338984
43250	0.0	0.7956989247311828	0.04973118279569892	1.8897849462365592	1.3440860215053763
43251	0.2680115273775216	0.0	0.29010566762728146	0.39865513928914503	0.43515850144092216
43252	0.02502844141069397	0.0	0.0	1.0318543799772468	0.0
43253	0.0	0.242570281124498	0.0	0.557429718875502	0.485140562248996
43254	0.0	0.0	0.18303030303030304	0.4290909090909091	0.0
43255	0.0	0.0	0.16833890746934224	2.0144927536231885	0.7335562987736901
43256	0.0	0.0	0.0	0.0	0.0
43257	0.0	0.0	0.0	0.0	0.0
43258	0.0	0.0	0.0	0.0	0.0
43259	0.0	0.0	0.0	0.0	0.0
43260	0.0	0.0	0.3647342995169082	0.7294685990338164	0.0
43261	0.055250640321990487	0.6725210391511159	0.3263812660080498	0.8035126234906695	0.6048298572996706
43262	0.0	0.4298440979955457	0.0	0.615441722345954	0.6726057906458798
43263	0.0	0.0	0.0	0.0	0.0
