gene_callers_id	FAGR_M16	FAGR_M17	FAGR_M18	FAGR_M19	FAGR_M20
52519	0.08388888888888889	0.10111111111111111	0.09666666666666666	0.19166666666666668	0.09
52520	0.0	0.0	0.0	0.0	0.0
52521	0.0	0.0	0.0	0.0	0.0
52522	0.0	0.0	0.0	0.0	0.0
52523	0.0	0.0	0.0	0.0	0.0
52524	0.0	0.0	0.0	0.0	0.0
52525	0.0	0.0	0.0	0.0	0.0
52526	0.0	0.0	0.0	0.0	0.0
52527	0.0	0.0	0.0	0.0	0.0
52528	0.0	0.0	0.0	0.0	0.0
52529	0.0	0.0	0.0	0.0	0.0
52530	0.0	0.0	0.0	0.0	0.0
52531	0.0	0.0	0.0	0.0	0.0
52532	0.0	0.0	0.0	0.0	0.0
52533	0.0	0.0	0.0	0.0	0.0
52534	0.0	0.0	0.0	0.0	0.0
52535	0.0	0.0	0.0	0.0	0.0
52536	0.20052083333333334	0.0	0.0	0.0	0.0
52537	0.0	0.0	0.0	0.0	0.0
52538	0.0	0.0	0.0	0.0	0.0
52539	0.4878369493754109	0.40105193951347795	0.4760026298487837	0.6620644312952005	0.4266929651545036
52540	0.0	0.0	0.0	0.0	0.0
52541	0.0	0.0	0.0	0.0	0.0
52542	0.0	0.0	0.0	0.0	0.0
52543	0.0	0.0	0.0	0.0	0.0
52544	0.0	0.0	0.0	0.0	0.0
52545	0.0	0.0	0.0	0.0	0.0
52546	0.0	0.0	0.0	0.0	0.0
52547	0.0	0.0	0.0	0.0	0.0
52548	0.0	0.0	0.0	0.0	0.0
52549	0.0	0.0	0.0	0.0	0.0
52550	0.0	0.0	0.0	0.0	0.0
52551	0.15705128205128205	0.16666666666666666	0.1608974358974359	0.0967948717948718	0.1673076923076923
52552	0.0	0.0	0.0	0.0	0.0
52553	0.0	0.0	0.0	0.0	0.0
52554	0.0	0.0	0.0	0.0	0.0
52555	0.0	0.0	0.0	0.0	0.0
52556	0.0	0.0	0.0	0.0	0.0
52557	0.0	0.0	0.0	0.0	0.0
52558	0.0	0.0	0.0	0.0	0.0
52559	0.0	0.0	0.0	0.0	0.0
52560	0.0	0.0	0.0	0.0	0.0
52561	0.0	0.27207207207207207	0.0	0.27387387387387385	0.0
52562	0.4209039548022599	0.4472693032015066	0.3126177024482109	0.5169491525423728	0.4350282485875706
52563	0.0	0.1672203765227021	0.1672203765227021	0.0	0.0
52564	0.1735632183908046	0.0	0.0	0.0	0.22758620689655173
52565	0.0	0.0	0.0	0.0	0.0
