gene_callers_id	COCO_M01	COCO_M02	COCO_M03	COCO_M04	COCO_M05
99246	0.0	0.0	0.2542087542087542	0.0	0.3771043771043771
99247	0.0	0.0	0.0	0.0	0.0
99248	0.21664275466284075	0.14968914395026303	0.3562888570062171	0.1516021042563367	0.13008130081300814
99249	0.0	0.0	0.0	0.0	0.0
99250	0.0	0.0	0.087995337995338	0.0	0.0
99251	0.0	0.0	0.0	0.0	0.0
99252	0.0	0.0	0.0	0.0	0.0
99253	0.0	0.0	0.0	0.0	0.0
99254	0.0	0.0	0.0	0.0	0.0
99255	0.0	0.0	0.0	0.0	0.0
99256	0.0	0.0	0.0	0.0	0.0
99257	0.21066666666666667	0.27266666666666667	0.25066666666666665	0.0	0.10066666666666667
99258	0.0	0.0	0.0	0.0	0.0
99259	0.0	0.0	0.0	0.0	0.0
99260	0.0	0.0	0.0	0.0	0.0
99261	0.2105997210599721	0.4211994421199442	0.4351464435146444	0.0	0.4755927475592748
99262	0.0	0.0	0.0	0.0	0.0
99263	0.0	0.0	0.0	0.0	0.0
99264	0.0	0.0	0.0	0.0	0.0
99265	0.0	0.0	0.0	0.0	0.0
99266	0.0	0.0	0.0	0.0	0.0
99267	0.0	0.0	0.0	0.0	0.0
99268	0.0	0.0	0.1595959595959596	0.0	0.0
99269	0.0	0.0	0.0	0.0	0.0
99270	0.0	0.0	0.0	0.0	0.0
99271	0.0	0.0	0.0	0.0	0.0
99272	0.0	0.0	0.0	0.0	0.0
99273	0.0	0.0	0.0	0.0	0.0
99274	0.0	0.0	0.0	0.0	0.0
99275	0.0	0.0	0.0	0.0	0.0
99276	0.0	0.0	0.0	0.0	0.0
99277	0.0	0.0	0.0	0.0	0.0
99278	0.002976190476190476	0.0	0.0	0.0	0.0
99279	0.31655480984340045	0.0	0.0	0.0	0.0
99280	0.0	0.0	0.0	0.0	0.0
99281	0.09986772486772487	0.0	0.0	0.0	0.0
99282	0.22940074906367042	0.0	0.0	0.0	0.0
99283	0.0	0.0	0.0	0.0	0.0
99284	0.0	0.0	0.0	0.0	0.0
99285	0.0	0.0	0.0	0.0	0.0
99286	0.0	0.0	0.0	0.0	0.0
99287	0.0	0.0	0.0	0.0	0.0
99288	0.0	0.0	0.0	0.0	0.0
99289	0.0	0.0	0.0	0.0	0.0
99290	0.0	0.0	0.0	0.0	0.0
99291	0.0	0.0	0.0	0.0	0.0
99292	0.0	0.0	0.0	0.0	0.0
99293	0.0	0.0	0.0	0.0	0.0
99294	0.0	0.0	0.0	0.0	0.0
99295	0.0	0.0	0.0	0.0	0.0
99296	0.0	0.0	0.0	0.0	0.0
99297	0.0	0.0	0.0	0.0	0.0
99298	0.0	0.0	0.0	0.0	0.0
99299	0.0	0.0	0.0	0.0	0.0
99300	0.0	0.0	0.0	0.0	0.0
99301	0.0	0.0	0.0	0.0	0.0
99302	0.0	0.0	0.0	0.0	0.0
99303	0.0	0.0	0.0	0.0	0.0
99304	0.0	0.0	0.0	0.0	0.0
99305	0.0	0.0	0.0	0.0	0.0
99306	0.0	0.0	0.0	0.0	0.0
99307	0.0	0.0	0.0	0.0	0.0
99308	0.0	0.0	0.0	0.0	0.0
99309	0.0	0.37222222222222223	0.27666666666666667	0.0	0.2111111111111111
99310	0.0	0.0	0.0	0.0	0.0
99311	0.6894977168949772	0.0	0.0	0.0	0.0
99312	0.0	0.0	0.0	0.0	0.0
99313	0.0	0.0	0.0	0.0	0.0
99314	0.0	0.12146892655367232	0.0	0.0	0.10663841807909605
99315	0.0	0.0	0.0	0.0	0.0
99316	0.0	0.0	0.0	0.0	0.0
99317	0.0	0.0	0.0	0.0	0.0
99318	0.0	0.0	0.0	0.0	0.0
99319	0.0	0.0	0.0	0.0	0.0
99320	0.0	0.0	0.0	0.0	0.0
99321	0.0	0.0	0.0	0.0	0.0
99322	0.0	0.0	0.0	0.0	0.0
99323	0.0	0.0	0.0	0.0	0.0
99324	0.0	0.0	0.0	0.0	0.0
99325	0.0	0.0	0.0	0.0	0.0
99326	0.0	0.0	0.0	0.0	0.0
99327	0.0	0.0	0.0	0.0	0.0
99328	0.0	0.0	0.0	0.0	0.0
99329	0.0	0.0	0.0	0.0	0.0
99330	0.0	0.0	0.0	0.0	0.0
99331	0.25390625	0.0	0.0	0.0	0.3541666666666667
99332	0.0	0.0	0.0	0.0	0.0
99333	0.0	0.0	0.0	0.0	0.0
99334	0.0	0.0	0.0	0.0	0.0
99335	0.0	0.0	0.0	0.0	0.0
99336	0.0	0.0	0.0	0.0	0.0
99337	0.0	0.0	0.0	0.0	0.0
99338	0.0	0.0	0.0	0.0	0.0
99339	0.0	0.0	0.0	0.0	0.0
99340	0.0	0.0	0.0	0.0	0.0
99341	0.0	0.0	0.0	0.0	0.0
99342	0.0	0.0	0.0	0.0	0.0
99343	0.18967452300785634	0.16835016835016836	0.16947250280583614	0.0	0.0
99344	0.4954954954954955	0.014264264264264264	0.28453453453453453	0.0	0.11336336336336336
99345	0.0	0.0	0.1650273224043716	0.0	0.0
99346	0.0	0.0	0.0	0.0	0.0
99347	0.0	0.0	0.0	0.0	0.0
99348	0.054238505747126436	0.0	0.0	0.0	0.0
99349	0.0	0.17232704402515722	0.0	0.0	0.0
99350	0.0	0.0	0.0	0.0	0.0
99351	0.0	0.0	0.0	0.0	0.0
99352	0.0	0.0	0.0	0.0	0.0
99353	0.0	0.0	0.0	0.0	0.0
99354	0.0	0.0	0.0	0.0	0.0
99355	0.0	0.0	0.0	0.0	0.0
99356	0.0	0.0	0.0	0.0	0.0
99357	0.0	0.0	0.0	0.0	0.0
99358	0.0	0.0	0.0	0.0	0.0
99359	0.0	0.0	0.0	0.0	0.0
99360	0.0	0.0	0.0	0.0	0.0
99361	0.0	0.0	0.0	0.0	0.0
99362	0.2002652519893899	0.29133510167992926	0.20424403183023873	0.10389036251105217	0.0
99363	0.0	0.0	0.0	0.0	0.0
99364	0.0	0.0	0.0	0.0	0.0
99365	0.10663841807909605	0.0	0.11652542372881355	0.0	0.10663841807909605
99366	0.0	0.0	0.0	0.0	0.0
99367	0.0	0.0	0.0	0.0	0.0
99368	0.16346153846153846	0.11794871794871795	0.3923076923076923	0.10128205128205128	0.21346153846153845
99369	0.0	0.0	0.0	0.0	0.0
99370	0.0	0.0	0.1398148148148148	0.0	0.0
99371	0.0	0.0	0.0	0.0	0.0
99372	0.15220125786163521	0.2220125786163522	0.4968553459119497	0.3339622641509434	0.2289308176100629
99373	0.0	0.0	0.0	0.0	0.0
99374	0.2961082910321489	0.25549915397631134	0.0	0.0	0.25549915397631134
99375	0.0	0.0	0.47835497835497837	0.0	0.0
99376	0.3145833333333333	0.0	0.15208333333333332	0.0	0.0
99377	0.0	0.0	0.0	0.0	0.0
99378	0.0	0.0	0.0	0.0	0.0
99379	0.0	0.0	0.0	0.0	0.0
99380	0.0	0.0	0.0	0.0	0.0
99381	0.0	0.0	0.4171322160148976	0.0	0.0
99382	0.0	0.0	0.0	0.0	0.0
99383	0.0	0.0	0.0	0.0	0.0
99384	0.0	0.0	0.0	0.0	0.0
99385	0.0	0.0	0.0	0.0	0.0
99386	0.0	0.0	0.0	0.0	0.0
99387	0.0	0.0	0.0	0.0	0.0
99388	0.0	0.0	0.0	0.0	0.0
99389	0.0	0.0	0.0	0.0	0.0
99390	0.0	0.0	0.0	0.0	0.0
99391	0.0	0.0	0.0	0.0	0.08663224325874928
99392	0.0	0.0	0.0	0.0	0.0
99393	0.0	0.0	0.0	0.0	0.0
99394	0.1753774680603949	0.29732868757259	0.5156794425087108	0.0	0.0
99395	0.0	0.0	0.0	0.15422885572139303	0.0
99396	0.0	0.0	0.0	0.0	0.0
99397	0.0	0.0	0.0	0.0	0.0
99398	0.0	0.0	0.0	0.0	0.0
99399	0.0	0.0	0.0	0.0	0.0
99400	0.0	0.0	0.0	0.0	0.0
99401	0.0	0.0	0.0	0.0	0.0
99402	0.33555555555555555	0.2725925925925926	0.37925925925925924	0.0	0.26296296296296295
99403	0.0	0.0	0.0	0.0	0.0
99404	0.0	0.0	0.0	0.0	0.0
99405	0.0	0.0	0.1424025457438345	0.0	0.13524264120922833
99406	0.0	0.0	0.0	0.0	0.0
99407	0.0	0.0	0.0	0.0	0.0
99408	0.0	0.0	0.0	0.0	0.0
99409	0.02531645569620253	0.0	0.0	0.10126582278481013	0.33122362869198313
99410	0.663710273466371	0.3082039911308204	0.4745011086474501	0.2394678492239468	0.11160384331116038
99411	0.0	0.0	0.2237037037037037	0.0	0.2414814814814815
99412	0.235202492211838	0.0	0.2523364485981308	0.0	0.0
99413	0.0	0.0	0.0	0.0	0.0
99414	0.0	0.0	0.0	0.0	0.0
99415	0.1479989255976363	0.1388665055063121	0.1571313456889605	0.12812248186946013	0.24120333064732744
99416	0.0	0.0	0.0	0.0	0.0
99417	0.0	0.0	0.0	0.0	0.0
99418	0.0	0.0	0.0	0.0	0.0
99419	0.0	0.0	0.0	0.0	0.0
99420	0.0	0.0	0.0	0.0	0.0
99421	0.0	0.0	0.0	0.0	0.0
99422	0.0	0.0	0.0	0.0	0.0
