gene_callers_id	ABBA_M11	ABBA_M12	ABBA_M13	ABBA_M14	ABBA_M15
575641	0.0	0.0	0.0	0.1713520749665328	0.0
575642	0.0	0.0	0.0	0.13458110516934046	0.0
575643	0.0	0.0	0.0	0.0	0.0
575644	0.0	0.0	0.0	0.0	0.0
575645	0.0	0.0	0.0	0.0	0.0
575646	0.0	0.0	0.0	0.04320457796852647	0.0
575647	0.0	0.0	0.0	0.0	0.0
575648	0.0	0.0	0.0	0.0	0.0
575649	0.0	0.0	0.0	0.0	0.0
575650	0.0	0.0	0.0	0.0	0.0
575651	0.0	0.0	0.0	0.0	0.0
575652	0.0	0.0	0.0	0.0	0.0
575653	0.0	0.0	0.0	0.0	0.0
575654	0.0	0.0	0.0	0.0	0.0
575655	0.2995049504950495	0.37541254125412543	0.38943894389438943	0.47854785478547857	0.34447194719471946
575656	0.5919811320754716	0.3781446540880503	0.3026729559748428	0.44261006289308175	0.5479559748427673
575657	0.0	0.2396825396825397	0.0	0.0	0.0
575658	0.0	0.0	0.0	0.0	0.0
575659	0.0	0.0	0.0	0.0	0.0
575660	0.0	0.0	0.0	0.0	0.0
575661	0.0	0.0	0.0	0.0	0.0
575662	0.0	0.0	0.0	0.0	0.0
575663	0.0	0.0	0.0	0.0	0.0
575664	0.0	0.0	0.0	0.0	0.0
575665	0.06503014642549526	0.0	0.0	0.0	0.0
575666	0.0	0.0	0.0	0.0	0.0
575667	0.2929936305732484	0.4699221514508139	0.4968152866242038	0.8117480537862704	0.39065817409766457
575668	0.44542772861356933	0.5014749262536873	0.528023598820059	0.5339233038348082	0.5575221238938053
575669	0.0	0.0	0.0	0.0	0.0
575670	0.0	0.0	0.0	0.0	0.0
575671	0.0	0.0	0.0	0.0	0.0
575672	0.0	0.0	0.0	0.0	0.0
575673	0.0	0.0	0.0	0.0	0.0
575674	0.0	0.0	0.0	0.0	0.0
575675	0.0	0.0	0.0	0.0	0.0
575676	0.0	0.0	0.0	0.25213675213675213	0.0
575677	0.0	0.0	0.0	0.0	0.0
575678	0.0	0.0	0.0	0.0	0.0
575679	0.0	0.0	0.0	0.0	0.0
575680	0.0	0.0	0.2235897435897436	0.15487179487179487	0.0
575681	0.0	0.0	0.0	0.0	0.0
575682	0.0	0.0	0.0	0.0	0.0
575683	0.0	0.0	0.0	0.0	0.0
575684	0.0	0.0	0.0	0.0	0.0
575685	0.0	0.0	0.0	0.0	0.0
575686	0.0	0.0	0.0	0.0	0.0
575687	0.0	0.0	0.0	0.0	0.0
575688	0.0	0.0	0.0	0.0	0.0
575689	0.0	0.16184351554126475	0.16184351554126475	0.3097534833869239	0.0
575690	0.0	0.0	0.0	0.0	0.0
575691	0.0	0.3319615912208505	0.36213991769547327	0.3635116598079561	0.36213991769547327
575692	0.0	0.0	0.0	0.0	0.0
575693	0.0	0.0	0.0	0.0	0.0
575694	0.0	0.0	0.0	0.0	0.0
575695	0.0	0.0	0.08278508771929824	0.0	0.0
575696	0.0	0.0	0.0	0.0	0.0
575697	0.14925373134328357	0.13598673300165837	0.15671641791044777	0.13930348258706468	0.14759535655058043
575698	0.0	0.0	0.0	0.0	0.0
575699	0.0	0.0	0.0	0.0	0.0
575700	0.0	0.0	0.0	0.0	0.0
575701	0.0	0.0	0.0	0.0	0.0
575702	0.0	0.0	0.0	0.0	0.0
575703	0.0	0.0	0.0	0.0	0.0
575704	0.0	0.0	0.0	0.0	0.0
575705	0.0	0.0	0.0	0.03523035230352303	0.0
575706	0.0	0.0	0.0	0.0	0.0
575707	0.0	0.0	0.0	0.0	0.0
575708	0.0	0.0	0.0	0.0	0.0
575709	0.0	0.08647798742138364	0.0	0.0	0.059355345911949686
575710	0.0	0.0	0.0	0.0	0.0
575711	0.06756152125279642	0.0	0.06756152125279642	0.0	0.09351230425055929
575712	0.0	0.0	0.0	0.0	0.0
575713	0.0	0.0	0.0	0.0	0.0
575714	0.0	0.0	0.0	0.4767025089605735	0.0
575715	0.0	0.0	0.3458646616541353	0.41729323308270677	0.36215538847117795
575716	0.0	0.0	0.13947990543735225	0.13238770685579196	0.0
575717	0.0	0.0	0.0	0.0	0.0
575718	0.0	0.0	0.0	0.0	0.0
575719	0.0	0.0	0.0	0.0	0.0
575720	0.0	0.0	0.0	0.0	0.0
575721	0.0	0.0	0.0	0.0	0.0
575722	0.0	0.0	0.0	0.0	0.0
575723	0.0	0.0	0.0	0.0	0.0
575724	0.0	0.0	0.0	0.0	0.0
575725	0.0	0.0	0.0	0.0	0.0
575726	0.0	0.0	0.0	0.0	0.0
575727	0.0	0.0	0.0	0.0	0.0
575728	0.0	0.0	0.0	0.0	0.0
575729	0.0	0.0	0.0	0.0	0.0
575730	0.11517925247902365	0.0	0.0	0.11517925247902365	0.0
575731	0.0	0.0	0.0	0.0	0.0
575732	0.1421188630490956	0.0	0.0	0.16192937123169682	0.0
575733	0.0	0.0	0.0	0.0	0.0
575734	0.0	0.0	0.0	0.0	0.0
575735	0.0	0.0	0.0	0.0	0.0
575736	0.0	0.0	0.0	0.0	0.0
575737	0.0	0.0	0.0	0.0	0.0
575738	0.0	0.0	0.0	0.0	0.0
575739	0.0	0.0	0.0	0.0	0.0
575740	0.20214190093708165	0.0	0.0	0.0	0.0
575741	0.0	0.0	0.0	0.0	0.0
575742	0.0	0.0	0.0	0.0	0.0
575743	0.0	0.0	0.0	0.0	0.0
575744	0.0	0.0	0.0	0.0	0.0
575745	0.0	0.0	0.0	0.24433656957928804	0.0
575746	0.0	0.0	0.0	0.0	0.0
575747	0.0	0.0	0.0	0.0	0.15476190476190477
575748	0.0	0.0	0.0	0.26147186147186147	0.0
575749	0.0	0.0	0.0	0.10508002783576896	0.0
575750	0.0	0.0	0.0	0.0	0.0
575751	0.0	0.0	0.0	0.0	0.0
575752	0.0	0.0	0.0	0.0	0.0
575753	0.0	0.0	0.0	0.0	0.0
575754	0.0	0.0	0.0	0.3224341507720254	0.0
575755	0.0	0.0	0.0	0.0	0.0
575756	0.0	0.0	0.0	0.0	0.0
575757	0.0	0.0	0.0	0.0	0.0
575758	0.0	0.0	0.0	0.0	0.0
575759	0.0	0.0	0.0	0.0	0.0
575760	0.0	0.0	0.0	0.0	0.0
575761	0.0	0.0	0.0	0.0	0.0
575762	0.0	0.0	0.0	0.0	0.0
575763	0.0	0.0	0.0	0.0	0.0
575764	0.0	0.0	0.0	0.0	0.0
575765	0.0	0.0	0.0	0.05028305028305028	0.0
575766	0.0	0.0	0.0	0.0	0.0
575767	0.0	0.0	0.0	0.0	0.0
575768	0.0	0.0	0.0	0.0	0.0
575769	0.0	0.0	0.0	0.0	0.0
575770	0.0	0.0	0.0	0.0	0.0
575771	0.0	0.0	0.0	0.0	0.0
575772	0.0	0.19624413145539907	0.17934272300469484	0.24694835680751173	0.0
575773	0.0	0.0	0.0	0.0	0.0
575774	0.0	0.0	0.0	0.0	0.0
575775	0.0	0.0	0.0	0.0	0.0
575776	0.0	0.0	0.0	0.0	0.0
575777	0.0	0.21890547263681592	0.0	0.0	0.0
575778	0.0	0.0	0.0	0.0	0.0
575779	0.0	0.0	0.0	0.0	0.0
575780	0.0	0.0	0.0	0.0	0.0
575781	0.0	0.0	0.0	0.0	0.0
575782	0.0	0.0	0.0	0.0	0.0
575783	0.0	0.1672203765227021	0.0	0.0	0.1672203765227021
575784	0.0	0.0	0.0	0.0	0.0
575785	0.24150743099787686	0.32802547770700635	0.30095541401273884	0.4288747346072187	0.339171974522293
575786	0.0	0.0	0.0	0.11538461538461539	0.0
575787	0.0	0.0	0.0	0.0	0.0
575788	0.0	0.0	0.0	0.16395222584147665	0.0
575789	0.0	0.0	0.0	0.0	0.0
575790	0.2951977401129944	0.2824858757062147	0.297316384180791	0.3149717514124294	0.3990112994350282
575791	0.0	0.0	0.0	0.0	0.0
575792	0.1324561403508772	0.0	0.0	0.1324561403508772	0.0
575793	0.0	0.0	0.0	0.0	0.0
575794	0.0	0.0	0.0	0.0	0.0
575795	0.0	0.0	0.0	0.0	0.24082934609250398
575796	0.0	0.0	0.11491628614916286	0.11491628614916286	0.0
575797	0.0	0.0	0.0	0.09623964308476737	0.0
575798	0.0	0.0	0.0	0.0	0.0
575799	0.0	0.0	0.0	0.0	0.0
575800	0.0	0.0	0.0	0.0	0.0
575801	0.0	0.0	0.0	0.0	0.0
575802	0.0	0.0	0.0	0.0	0.0
575803	0.0	0.0	0.0	0.0	0.0
575804	0.0	0.0	0.0	0.0	0.0
575805	0.0	0.0	0.0	0.0	0.0
575806	0.0	0.0	0.0	0.0	0.0
575807	0.0	0.0	0.0	0.0	0.0
575808	0.0	0.0	0.0	0.0	0.0
