gene_callers_id	FAGR_M16	FAGR_M17	FAGR_M18	FAGR_M19	FAGR_M20
53477	0.18437118437118438	0.0	0.0	0.0	0.0
53478	0.13315696649029982	0.0	0.0	0.6657848324514991	0.0
53479	0.0	0.13566936208445643	0.27133872416891286	0.0	0.13566936208445643
53480	0.0	0.0	0.0	0.0	0.0
53481	1.1	0.604	1.208	0.10066666666666667	0.20133333333333334
53482	0.0	0.0	0.0	0.0	0.0
53483	0.0	0.0	0.0	0.0	0.0
53484	0.0	0.0	0.0	0.0	0.0
53485	0.723663144412424	0.24175472302273454	0.33749599743836056	0.48222862632084534	0.5802113352545629
53486	0.0	0.0	0.0	0.0	0.0
53487	0.0	0.0	0.0	0.0	0.0
53488	0.0	0.0	0.0	0.0	0.0
53489	0.0	0.0	0.0	0.0	0.0
53490	0.0	0.0	0.0	0.0	0.0
53491	0.0	0.0	0.0	0.0	0.0
53492	0.0	0.0	0.0	0.0	0.0
53493	0.0	0.0	0.0	0.0	0.0
53494	0.0	0.0	0.0	0.0	0.0
53495	0.0	0.35697399527186763	0.35697399527186763	0.0	0.0
53496	0.0	0.0	0.0	0.0	0.0
53497	0.42296918767507	0.42296918767507	0.0	1.6862745098039216	0.0
53498	0.0	0.0	0.0	0.0	0.0
53499	6.6055363321799305	6.260668973471741	3.131487889273356	4.875432525951557	2.0899653979238755
53500	0.0	0.0	0.15206445115810674	0.0	0.0
53501	0.0	0.0	0.0	0.0	0.0
53502	0.0	0.0	0.0	0.0	0.0
53503	1.4772886093640811	0.10552061495457722	0.0	0.10552061495457722	0.21104122990915444
53504	0.16039940514127896	0.06415976205651158	0.06415976205651158	0.12704482685362226	0.12831952411302316
53505	0.0	0.0	0.0	0.0	0.0
53506	0.0	0.0	0.0	0.0	0.0
53507	0.0	0.0	0.0	0.0	0.0
53508	2.3173726212400245	2.8735420503376305	0.5561694290976059	1.754450583179865	2.4972375690607733
53509	0.0	0.0	0.0	0.0	0.0
53510	0.0	0.0	0.0	0.0	0.0
53511	0.0	0.0	0.0	0.0	0.0
53512	0.0	0.0	0.175990675990676	0.0	0.0
53513	0.0	0.0	0.0	0.0	0.0
53514	0.0	0.0	0.0	0.0	0.0
53515	0.0	0.0	0.0	0.0	0.0
53516	0.21372965322009907	0.21372965322009907	0.0	0.10686482661004953	0.0
53517	0.4513888888888889	0.0	0.0	0.0	0.0
