gene_callers_id	ABBA_M11	ABBA_M12	ABBA_M13	ABBA_M14	ABBA_M15
43200	1.257936507936508	3.9404761904761907	9.21031746031746	15.0	2.0515873015873014
43201	0.0	0.0	0.2996031746031746	0.2996031746031746	0.0
43202	0.0	2.1141975308641974	0.6851851851851852	2.3271604938271606	0.0
43203	0.3932291666666667	0.859375	0.8815104166666666	0.3203125	0.0
43204	0.0	0.745679012345679	1.1185185185185185	0.0	0.0
43205	0.6027944111776448	0.1437125748502994	0.9041916167664671	1.4021956087824352	0.43313373253493015
43206	0.48856209150326796	0.0	0.0	0.0	0.0
43207	0.0	0.5300546448087432	0.0	0.0	0.0
43208	1.3022222222222222	1.2755555555555556	0.0	0.0	0.0
43209	0.0	2.4555555555555557	1.225	2.45	0.0
43210	0.0	6.9289617486338795	1.7650273224043715	0.0	0.0
43211	0.0	1.0666666666666667	1.158974358974359	0.0	0.0
43212	0.9773462783171522	0.0	0.4563106796116505	0.0	0.0
43213	0.0	0.7512437810945274	0.0	1.208955223880597	0.0
43214	0.0	0.0	0.0	0.0	1.0066666666666666
43215	0.0	0.0	0.0	0.0	0.0
43216	0.0	0.0	0.0	0.0	0.0
43217	0.0	0.0	0.0	0.0	0.0
43218	0.0	0.0	0.0	0.0	0.0
43219	0.0	0.6036036036036037	0.0	0.0	0.0
43220	0.0	0.0020512820512820513	0.0	0.0	0.0
43221	0.0	0.0	0.0	0.0	0.0
43222	0.0	0.0	0.0	0.0	0.0
43223	0.6417729204614451	1.8257437765634488	2.7431693989071038	1.459016393442623	1.4632665452337583
43224	0.0	0.0	0.0	0.0	0.0
43225	0.0	0.0	0.0	0.0	0.0
43226	0.0	0.0	0.0	0.0	0.0
43227	0.0	0.0	0.0	0.9966101694915255	0.27796610169491526
43228	1.373619233268356	0.29239766081871343	0.783625730994152	1.5867446393762183	3.1767381416504223
43229	0.0	0.0	0.19530102790014683	0.5543318649045521	0.0
43230	0.0	0.0	0.0	0.0	1.0168350168350169
43231	0.19509043927648578	0.0	0.0	0.39018087855297157	0.39018087855297157
43232	0.0	0.0	0.0	0.2308868501529052	0.0
43233	0.0	0.0	1.0273224043715847	0.0	0.0
43234	0.23410852713178296	0.0	0.0	0.0	0.0
43235	0.0	0.0	0.0	0.0	0.0
43236	0.0	0.3236870310825295	0.0	0.0	0.0
43237	0.0	0.0	0.0	0.8830409356725146	0.0
43238	0.0	0.0	0.0	0.6589327146171694	0.0
43239	0.0	0.0	0.0	1.7312734082397003	0.28277153558052437
43240	0.0	0.6291666666666667	0.0	0.4166666666666667	0.0
43241	0.0	0.4474074074074074	0.0	0.5111111111111111	0.0
43242	0.0	0.0	0.0	0.12726211325160536	0.0
43243	0.0	0.0	0.0	0.0	0.0
43244	0.0	0.0	0.0	0.0	0.0
43245	0.0	0.0	0.0	0.0	0.0
43246	0.0	0.0	0.0	0.0	0.0
43247	0.0	0.0	0.0	0.0	0.0
43248	0.0	0.0	0.3963254593175853	0.0	0.0
43249	0.0	0.4265536723163842	0.288135593220339	1.978813559322034	0.4703389830508475
43250	0.0	0.0	0.7661290322580645	2.389784946236559	0.2056451612903226
43251	0.0	0.29010566762728146	0.14505283381364073	0.07973102785782901	0.0
43252	0.0	0.0	0.0	0.0	0.0
43253	0.0	0.121285140562249	0.0	1.091566265060241	0.0
43254	0.0	0.0	0.18303030303030304	0.7321212121212122	0.0
