gene_callers_id	ABBA_M11	ABBA_M12	ABBA_M13	ABBA_M14	ABBA_M15
34253	0.0	0.0	0.0	0.0	0.0
34254	0.0	0.0	0.0	0.0	0.0
34255	0.0	0.0	0.0	0.0	0.0
34256	0.0	0.0	0.0	0.0	0.0
34257	0.0	0.0	0.0	0.0	0.0
34258	0.0	0.4514200298953662	0.33856502242152464	0.0	0.0
34259	0.0	0.0	0.0	0.0	0.0
34260	0.0	0.0	0.0	0.0	0.0
34261	0.0	0.0	0.0	0.0	0.0
34262	0.0	0.0	0.0	0.0	0.0
34263	0.0	0.0	0.0	0.0	0.0
34264	0.0	0.0	0.0	0.0	0.0
34265	0.0	0.0	0.0	0.0	0.0
34266	0.0	0.0	0.0	0.0	0.0
34267	0.0	0.0	0.0	0.0	0.0
34268	0.0	0.0	0.0	0.22470238095238096	0.0
34269	0.0	0.0	0.0	0.0	0.0
34270	0.0	0.0	0.0	0.0	0.0
34271	0.0	0.0	0.0	0.0	0.0
34272	0.0	0.0	0.0	0.0	0.0
34273	0.0	0.0	0.0	0.0	0.0
34274	0.0	0.0	0.0	0.0	0.0
34275	0.0	0.0	0.0	0.0	0.0
34276	0.0	0.0	0.10732054015636106	0.10732054015636106	0.05366027007818053
34277	0.5977830562153602	1.1955661124307204	0.7173396674584323	1.4346793349168645	0.5977830562153602
34278	0.0	0.0	0.0	0.0	0.0
34279	0.0	0.0	0.0	0.0	0.0
34280	0.0	0.0	0.0	0.0	0.0
34281	0.0	0.0	0.0	0.0	0.0
34282	0.0	0.0	0.0	0.0	0.0
34283	0.0	0.0	0.0	0.0	0.0
34284	0.0	0.0	0.0	0.0	0.0
34285	0.0	0.0	0.0	0.0	0.0
34286	0.0	0.0	0.0	0.0	0.0
34287	0.0	0.0	0.0	0.0	0.0
34288	0.0	0.0	0.0	0.0	0.0
34289	0.0	0.0	0.0	0.0	0.0
34290	0.0	0.0	0.0	0.0	0.0
34291	0.0	0.0	0.0	0.0	0.0
34292	0.0	0.0	0.0	0.0	0.0
34293	0.0	0.0	0.0	0.0	0.0
34294	0.0	0.0	0.0	0.0	0.0
34295	0.0	0.0	0.0	0.0	0.0
34296	0.0	0.0	0.0	0.0	0.0
34297	0.0	0.24917491749174916	0.0	0.0	0.0
34298	0.0	0.0	0.0	0.0	0.0
34299	0.647374062165059	0.48231511254019294	4.369774919614148	0.3236870310825295	1.294748124330118
34300	0.0	0.0	0.0	0.0	0.0
34301	0.0	0.0	0.0	0.0	0.0
34302	0.0	0.0	0.0	0.0	0.0
34303	0.0	0.0	0.0	0.0	0.0
34304	0.0	0.0	0.0	0.8738425925925926	0.17476851851851852
34305	0.0	0.0	0.0	0.0	0.0
34306	0.0	0.24917491749174916	0.12458745874587458	0.12458745874587458	0.0
34307	0.0	0.0	0.0	0.0	0.0
34308	0.0	0.0	0.0	0.0	0.0
34309	0.0	0.0	0.6814404432132964	0.2788550323176362	0.2788550323176362
34310	0.0	0.0	0.0	0.0	0.0
34311	0.0	0.0	0.0	0.0	0.7401960784313726
34312	0.0	0.0	0.0	0.0	0.0
34313	0.0	0.0	0.0	0.0663153271848924	0.0
34314	0.867816091954023	0.289272030651341	0.578544061302682	1.157088122605364	0.0
34315	0.0	0.12246553122465531	0.12246553122465531	0.0	0.0
34316	0.0	0.0	0.0	0.0	0.0
34317	0.0	0.0	0.0	0.0	0.0
34318	0.0	0.0	0.0	0.0	0.0
34319	0.0	0.0	0.0	0.0	0.0
34320	0.0	0.0	0.0	0.0	0.0
34321	0.0	0.0	0.0	0.0	0.0
34322	0.0	0.0	0.0	0.11361926260346125	0.11361926260346125
34323	0.0	0.0	0.11210096510764662	0.22420193021529325	0.0
34324	0.0	0.0	0.0	0.0	0.0
34325	0.0	0.0	0.0	0.0	0.0
34326	0.0	0.0	0.0	0.0	0.0
34327	0.2277526395173454	0.0	0.0	0.5693815987933635	0.1138763197586727
34328	0.0	0.0	0.0	0.0	0.0
34329	0.39756367663344405	0.0	0.6550387596899225	1.9097452934662238	0.8205980066445183
34330	0.0	0.0	0.0	0.0	0.0
34331	0.0	0.0	0.0	0.0	0.09373060211049038
34332	0.0	0.0	0.0	0.0	0.0
34333	0.0	0.0	0.0	0.0	0.0
34334	0.0	0.0	0.0	0.0	0.10127431254191818
34335	0.0	0.0	0.0	0.0	0.0
34336	0.0	0.0	0.0	0.0	0.0
34337	0.0	0.23854660347551343	0.0	0.9541864139020537	0.23854660347551343
34338	0.0	0.0	0.0	0.0	0.0
34339	0.0	0.0	0.0	0.0	0.0
34340	0.0	0.0	0.0	0.0	0.0
34341	0.0	0.0	0.0	0.0	0.0
34342	0.0	0.0	0.0	0.0	0.0
34343	0.0	0.0	0.0	0.0	0.0
34344	0.0	0.0	0.0	0.0	0.0
34345	0.0	0.0	0.0	0.08105206655931294	0.0
34346	6.481171548117155	3.782426778242678	3.3695955369595536	7.156206415620642	5.683403068340307
34347	0.0	0.0	0.0	0.0	0.0
34348	0.0	0.0	0.0	0.0	0.0
34349	0.0	0.0	0.0	0.0	0.0
34350	0.0	0.0	0.0	0.0	0.0
