gene_callers_id	THOC_M06	THOC_M07	THOC_M08	THOC_M09	THOC_M10
1314	0.20214190093708165	0.0	0.0	0.6050870147255689	0.4042838018741633
1315	0.0	0.0	0.0	0.9520624303232998	0.673355629877369
1316	0.0	0.0	0.0	0.27672955974842767	0.0
1317	0.0	0.0	0.7823834196891192	0.0	0.3911917098445596
1318	0.0	0.0	0.8017718715393134	1.0033222591362125	0.512735326688815
1319	0.0	0.0	0.7189189189189189	0.0	1.0882882882882883
1320	0.0	0.0	1.119047619047619	0.0	1.1984126984126984
1321	0.0	0.0	0.4249512670565302	0.29434697855750486	0.06237816764132553
1322	0.0	0.0	0.0	0.0	0.0
1323	0.0	0.0	0.0	0.0	0.0
1324	0.0	0.0	0.0	0.0	0.0
1325	0.0	0.0	0.27060931899641577	0.0	0.0
1326	0.0	0.0	0.0	0.0	0.0
1327	0.0	0.0	0.0	0.0	0.0
1328	0.0	0.0	0.0	0.0	0.0
1329	0.0	0.0	0.0	0.0	0.0
1330	0.0	0.0	0.0	0.0	0.0
1331	0.0	0.0	0.0	0.0	0.0
1332	0.0	0.0	0.0	0.0	0.0
1333	0.0	0.0	0.0	0.0	0.0
1334	0.0	0.0	0.0	0.0	0.0
1335	0.0	0.0	0.0	0.0	0.0
1336	0.0	0.0	0.0	0.0	0.0
1337	0.0	0.0	0.0	0.0	0.0
1338	0.0	0.6335034013605442	0.0	3.3384353741496597	0.0
1339	0.0	0.0	0.0	0.0	0.0
1340	0.0	0.0	0.0	0.0	0.0
1341	0.0	0.0	0.0	0.0	0.0
1342	0.0	0.0	0.0	0.0	0.0
1343	0.0	0.0	0.0	0.0	0.0
1344	0.0	0.0	0.0	0.0	0.0
1345	0.0	0.0	0.0	0.5500910746812386	0.2750455373406193
1346	0.0	0.0	0.0	0.0	0.0
1347	0.0	0.0	0.0	0.0	0.0
1348	0.0	0.0	0.0	0.0	0.0
1349	0.0	0.0	0.0	0.0	0.0
1350	0.0	0.0	0.0	0.0	0.0
1351	0.0	0.0	0.0	0.0	0.0
1352	0.0	0.0	0.0	0.0	0.0
1353	0.0	0.0	0.0	0.0	0.0
1354	0.0	0.0	0.0	0.0	0.0
1355	0.0	0.0	0.0	0.0	0.0
1356	0.0	0.0	0.0	0.0	0.0
1357	0.0	0.0	0.0	0.0	0.0
1358	0.0	0.0	0.0	0.0	0.0
1359	0.0	0.0	0.0	0.0	0.0
1360	0.0	0.0	0.0	0.0	0.0
1361	0.0	0.0	0.0	0.0	0.0
1362	0.0	0.0	0.0	0.0	0.0
1363	0.0	0.0	0.0	0.0	0.0
1364	0.0	0.0	0.0	0.0	0.0
1365	0.0	0.0	0.0	0.0	0.0
1366	0.0	0.0	0.0	0.0	0.0
1367	0.0	0.0	0.0	0.0	0.0
1368	0.0	0.0	0.0	0.0	0.0
1369	0.07407407407407407	0.0	0.07407407407407407	0.0	0.037037037037037035
1370	0.0	0.0	0.0	0.0	0.0
1371	0.0	0.0	0.0	0.0	0.0
1372	0.0	0.0	0.0	0.0	0.0
1373	0.0	0.0	0.0	0.0	0.0
1374	0.0	0.0	0.0	0.0	0.0
1375	0.4748427672955975	0.8140161725067385	0.7461814914645103	0.8140161725067385	0.40700808625336926
1376	0.0	0.0	0.0	0.0	0.0
1377	0.0	0.0	0.0	0.0	0.0
1378	0.0	0.0	0.0	0.0	0.0
1379	0.0	0.0	0.0	0.0	0.0
1380	0.0	0.0	0.0	0.0	0.0
1381	0.0	0.0	0.0	0.0	0.0
1382	0.0	0.0	0.0	0.0	0.0
1383	0.0	0.0	0.0	0.0	0.0
1384	0.0	0.12489660876757651	0.0	0.0	0.24979321753515302
1385	0.0	0.0	0.0	0.0	0.0
1386	0.0	0.0	0.0	0.0	0.0
1387	0.0	0.0	0.0	0.0	0.0
1388	0.0	0.0	0.0	0.0	0.0
1389	0.0	0.0	0.0	0.1987179487179487	0.5384615384615384
1390	0.0	0.0	0.0	1.0156862745098039	2.109019607843137
1391	0.0	0.06681190994916485	0.3863471314451707	0.21931735657225854	0.6550472040668119
1392	0.0	0.6590621039290241	0.4347275031685678	0.376425855513308	0.5994930291508238
1393	0.0	0.0	0.296078431372549	0.9852941176470589	1.007843137254902
