gene_callers_id	THOC_M06	THOC_M07	THOC_M08	THOC_M09	THOC_M10
3013	0.0	0.0	0.0	0.1008684034736139	0.0
3014	0.0	0.12489660876757651	0.2456575682382134	0.28453267162944584	0.44830438378825477
3015	0.0	0.0	0.0	0.0	0.0
3016	0.0	0.0	0.15897435897435896	0.3243589743589744	0.0
3017	0.09004092769440655	0.22783083219645292	0.2514779445202365	0.17507958162801274	0.26330150068212826
3018	0.0	0.24367816091954023	0.1735632183908046	0.3482758620689655	0.0
3019	0.0	0.0	0.0	0.11522633744855967	0.0
3020	0.0	0.0	0.0	0.0	0.0
3021	0.0	0.0	0.0	0.0	0.0
3022	0.0	0.0	0.0	0.0	0.0
3023	0.22631578947368422	0.0	0.27017543859649124	0.30087719298245613	0.2868421052631579
3024	0.028169014084507043	0.0	0.14178403755868543	0.0	0.0
3025	0.0	0.0	0.0	0.0	0.0
3026	0.0	0.0	0.0	0.0	0.0
3027	0.0	0.0	0.0	0.0	0.22072072072072071
3028	0.0	0.0	0.1328560063643596	0.16308671439936356	0.12012728719172633
3029	0.27060931899641577	0.13530465949820789	0.38620071684587814	0.6630824372759857	0.22580645161290322
3030	0.0	0.0	0.0	0.0	0.0
3031	0.0	0.0	0.0	0.4026666666666667	0.0
3032	0.1753774680603949	0.17886178861788618	0.3507549361207898	0.5598141695702671	0.5063879210220673
3033	0.0	0.0	0.0	0.0	0.45098039215686275
3034	0.0	0.0	0.0	0.0	0.0
3035	0.0	0.0	0.15084388185654007	0.0	0.0
3036	0.1252302025782689	0.38182934315531003	0.4014732965009208	0.4843462246777164	0.6261510128913443
3037	0.17976190476190476	0.2976190476190476	0.0	0.20238095238095238	0.0
3038	0.0	0.0	0.0	0.0	0.0
3039	0.0	0.0	0.0	0.0	0.0
3040	0.16412213740458015	0.3102205258693808	0.2951653944020356	0.561704834605598	0.5665818490245971
3041	0.16806136680613668	0.31311018131101814	0.21896792189679218	0.2894002789400279	0.200836820083682
3042	0.0	0.0	0.0	0.0	0.232428670842032
3043	0.0	0.0	0.0	0.03731343283582089	0.1252072968490879
3044	0.3041289023162135	0.3856998992950655	0.0	0.4300100704934542	0.15206445115810674
3045	0.2837370242214533	0.16262975778546712	0.0	0.29873125720876587	0.17993079584775087
3046	0.0	0.0	0.0	0.0	0.0
3047	0.7030812324929971	0.4257703081232493	0.5546218487394958	0.7843137254901961	0.42296918767507
3048	0.5555555555555556	0.0	0.8037037037037037	0.0	0.0
3049	0.010344827586206896	0.0	0.0	0.1735632183908046	0.24597701149425288
3050	0.0	0.0	0.0	0.0	0.0
3051	0.0	0.0	0.0	0.0	0.0
3052	0.0	0.0	0.0	0.2852233676975945	0.0
3053	0.0	0.0	0.0	0.0	0.0
3054	0.0	0.0	0.0	0.0	0.0
3055	0.0	0.0	0.0	0.0	0.0
3056	0.0	0.0	0.0	0.0	0.0
3057	0.0	0.0	0.13006029285099052	0.26012058570198104	0.2454780361757106
3058	0.0	0.0	0.0	0.0	0.0
3059	0.0	0.0	0.0	0.5566037735849056	0.0
3060	0.0	0.0	0.0	0.019340159271899887	0.0
3061	0.0	0.0	0.0	0.37285902503293805	0.1370223978919631
3062	0.0	0.4348422496570645	0.2784636488340192	0.299039780521262	0.0
3063	0.2471264367816092	0.506568144499179	0.12397372742200329	0.44745484400656815	0.39983579638752054
3064	0.4403153153153153	0.17004504504504506	0.31644144144144143	0.5495495495495496	0.5247747747747747
3065	0.3586626139817629	0.16818642350557245	0.7558257345491388	0.8389057750759878	0.43465045592705165
3066	0.0	0.0	0.0	0.0	0.0
3067	0.0	0.0	0.09011776753712238	0.24014336917562723	0.23707117255504354
3068	0.2909441233140655	0.44315992292870904	0.8015414258188824	0.5086705202312138	0.2909441233140655
3069	0.0	0.1318407960199005	0.0	0.17412935323383086	0.39800995024875624
3070	0.0	0.2595419847328244	0.18914334181509754	0.6183206106870229	0.3155216284987277
3071	0.19661458333333334	0.0	0.0	0.0	0.24088541666666666
3072	0.0	0.0	0.0	0.0	0.0
3073	0.0	0.0	0.0	0.0	0.0
3074	0.0	0.0	0.18269812462189958	0.25226860254083483	0.35753176043557167
3075	0.0	0.0	0.0	0.0	0.0
3076	0.0	0.0	0.0	0.0	0.0
3077	0.0	0.0	0.0	0.0	0.0
3078	0.0	0.0	0.0	0.0	0.0
3079	0.0	0.0	0.0	0.0	0.0
3080	0.0	0.0	0.0	0.2583065380493033	0.0
3081	0.0	0.0	0.0	0.0	0.0
3082	0.0	0.0	0.0	0.0	0.0
3083	0.0	0.34331337325349304	0.0	0.0	0.0
3084	0.0	0.0	0.0	0.2028368794326241	0.0
3085	0.0	0.0	0.0	0.31346578366445915	0.2378587196467991
3086	0.0	0.0	0.0	0.0	0.0
3087	0.0	0.0	0.0	0.0	0.3483483483483483
3088	0.0	0.0	0.23554421768707484	0.0	0.36989795918367346
3089	0.0	0.1459236326109391	0.09638802889576883	0.19607843137254902	0.1523219814241486
3090	0.0	0.0	0.0	0.4580335731414868	0.4676258992805755
3091	0.0	0.0	0.0	0.11651234567901235	0.013888888888888888
3092	0.0	0.0	0.0	0.39544025157232704	0.0
3093	0.0	0.0	0.0	0.0	0.4858757062146893
3094	0.0	0.0	0.10486111111111111	0.1736111111111111	0.21597222222222223
3095	0.0	0.3141891891891892	0.17004504504504506	0.19256756756756757	0.13513513513513514
3096	0.15194109772423026	0.47523427041499333	0.19477911646586346	0.8179384203480589	0.7563587684069611
3097	0.0	0.0	0.0	0.00823045267489712	0.0
3098	0.0	0.0	0.0	0.0	0.0
3099	0.0	0.0	0.0	0.1746031746031746	0.0
3100	0.0	0.6344086021505376	0.0	0.0	0.0
3101	0.0	0.0	0.1111111111111111	0.1111111111111111	0.1111111111111111
3102	0.0	0.0	0.2855721393034826	0.5761194029850746	0.26865671641791045
3103	0.0	0.0	0.12246553122465531	0.0	0.1273317112733171
3104	0.0	0.0	0.0	0.0	0.0
3105	0.0	0.0	0.0	0.0	0.0
3106	0.0	0.0	0.0	0.0	0.482962962962963
3107	0.0	0.0	0.0	0.0	0.0
3108	0.0	0.0	0.0	0.0	0.0
3109	0.23854660347551343	0.0	0.0	0.0	0.0
3110	0.0	0.0	0.0	0.0	0.0
3111	0.0	0.0	0.16782140107775212	0.0	0.0
3112	0.352059925093633	0.2254681647940075	0.6846441947565544	0.5423220973782772	0.5393258426966292
3113	0.0	0.0	0.11257309941520467	0.20248538011695907	0.0
3114	0.0	0.0	0.0	0.2545454545454545	0.30505050505050507
3115	0.0	0.0	0.0	0.6809116809116809	0.0
3116	0.0	0.0	0.4964912280701754	0.23508771929824562	0.28771929824561404
3117	0.0	0.0	0.15319476520400307	0.0	0.1739799846035412
3118	0.0	0.35125448028673834	0.26523297491039427	0.23118279569892472	0.0
3119	0.0	0.0	0.0	0.0	0.0
3120	0.0	0.0	0.0	0.0	0.0
