gene_callers_id	THOC_M06	THOC_M07	THOC_M08	THOC_M09	THOC_M10
37013	0.0	0.0	0.0	0.0	0.0
37014	0.0	0.0	0.869281045751634	0.0	0.6579520697167756
37015	0.0	0.0	0.0	0.0	0.0
37016	0.0	0.0	0.0	0.0	0.0
37017	0.0	0.0	0.0	0.0	0.0
37018	0.0	0.0	0.0	0.0	0.14258734655335223
37019	0.0	0.0	0.0	0.0	0.0
37020	1.552129221732746	1.1611600587371513	1.2749632892804699	1.052129221732746	2.660425844346549
37021	0.0	0.06765232974910394	0.0	0.0	0.0
37022	0.0	0.0	0.0	0.0	0.21251819505094613
37023	0.0	0.0	0.0	0.0	0.5531135531135531
37024	0.0	0.0	0.0	0.0	0.0
37025	0.0	0.0	0.0	0.0	0.0
37026	0.0	0.0	0.20053120849933598	0.0	0.0
37027	0.0	0.0	0.0	0.0	0.0
37028	0.0	0.0	0.0	0.0	0.0
37029	0.0	0.0	0.6608187134502924	0.0	0.4415204678362573
37030	0.0	0.44542772861356933	0.0	0.0	0.22271386430678466
37031	0.0	0.0	0.0	0.0	0.0
37032	0.1480392156862745	0.0	0.0	0.296078431372549	0.0
37033	0.0	0.0	0.0	0.0	0.0
37034	1.7451737451737452	0.3886743886743887	0.0	2.1377091377091375	1.3603603603603605
37035	0.0	0.604	0.604	0.604	1.812
37036	0.0	0.0	0.2277526395173454	0.0	0.0
37037	0.0	0.0	0.0	0.0	0.0
37038	0.0	0.0	0.0	0.0	0.0
37039	0.0	0.0	0.1723744292237443	0.0	0.0
37040	0.0	0.0	0.0	0.0	0.0
37041	1.9937839937839938	1.8702408702408702	1.17016317016317	1.4063714063714063	2.815850815850816
37042	0.0	0.0	0.0	0.0	0.0
37043	0.0	0.0	0.0	0.0	0.0
37044	0.15978835978835979	0.0	0.15978835978835979	0.0	0.15978835978835979
37045	0.0	0.0	0.0	0.0	0.0
37046	0.0	0.0	0.0	0.4902597402597403	0.6536796536796536
37047	1.2019660411081323	0.13494191242180517	1.0795352993744414	1.3494191242180518	0.26988382484361034
37048	0.0	0.0	0.0	0.0	0.0
37049	1.3245614035087718	0.2649122807017544	0.0	0.0	1.0596491228070175
37050	0.0	0.0	0.0	0.0	0.0
37051	0.0	0.0071492403932082215	0.0	0.0	0.0
37052	0.11491628614916286	0.45662100456621	0.9178082191780822	0.11187214611872145	0.3409436834094368
37053	0.0	0.0	0.0	0.0	0.0
37054	0.0	0.0	0.0	0.0	0.0
37055	0.0	0.0	0.27548209366391185	0.13774104683195593	0.4150596877869605
37056	0.0	0.0	0.0	0.0	0.0
37057	0.0	0.0	0.0	0.0	0.0
37058	0.7633587786259542	0.7684478371501272	0.1921119592875318	0.4802798982188295	0.2881679389312977
37059	0.0	0.0	0.0	0.8319559228650137	0.0
37060	0.0	0.0	0.0	0.0	0.0
37061	0.0	0.0	0.0	0.0	0.0
37062	0.0	0.41944444444444445	0.0	0.0	0.0
37063	0.0	0.0	0.0	0.0	0.0
37064	0.3773113443278361	0.6036981509245377	1.2073963018490754	1.2828585707146427	2.702648675662169
37065	0.0	0.0	0.0	0.0	0.0
37066	0.12336601307189543	0.4934640522875817	0.24673202614379086	0.0	0.0
37067	0.0	0.0	0.0	0.0	0.0
37068	0.1921119592875318	0.0	0.0	0.0	0.2561492790500424
