gene_callers_id	FAGR_M16	FAGR_M17	FAGR_M18	FAGR_M19	FAGR_M20
22672	0.0	0.0	0.0	0.0	0.0
22673	0.0	0.0	0.0	0.0	0.0
22674	0.0	0.0	0.0	0.0	0.0
22675	0.0	0.0	0.0	0.0	0.0
22676	0.0	0.0	0.0	0.0	0.0
22677	0.0	0.0	0.0	0.0	0.0
22678	0.0	0.0	0.0	0.0	0.0
22679	0.8934010152284264	0.0	0.12774957698815567	1.6607445008460238	1.532994923857868
22680	0.0	0.0	0.0	0.0	0.0
22681	0.0	0.0	0.0	0.0	0.0
22682	0.0	0.0	0.12187247780468119	0.0	0.0
22683	0.0	0.0	0.0	0.0	0.0
22684	0.0	0.0	0.0	0.0	0.0
22685	0.0	0.0	0.0	0.0	0.0
22686	0.0	0.0	0.0	0.0	0.0
22687	0.3268398268398268	0.1634199134199134	0.0	0.0	0.0
22688	1.3946263643996641	0.25356842989084805	0.0	0.5071368597816961	0.5071368597816961
22689	0.0	0.0	0.0	0.0	0.0
22690	0.37844611528822053	0.0	0.0	0.0	0.0
22691	0.0	0.0	0.0	0.1242798353909465	0.3728395061728395
22692	0.0	0.0	0.0	0.0	0.0
22693	0.0	0.0	0.0	0.0	0.0
22694	0.14660194174757282	0.0	0.0	0.0	0.0
22695	0.0	0.0	0.0	0.0	0.0
22696	0.0	0.0	0.0	0.0	0.0
22697	0.0	0.0	0.0	0.0	0.0
22698	0.0	0.0	0.0	0.0	0.0
22699	0.0	0.0	0.0	0.0	0.0
22700	0.4287749287749288	0.10683760683760683	0.32264957264957267	0.42948717948717946	0.32264957264957267
22701	0.0	0.0	0.0	0.0	0.0
22702	0.0	0.0	0.0	0.0	0.0
22703	0.0	0.0	0.0	0.0	0.0
22704	0.0	0.0	0.0	0.0	0.0
22705	0.0	0.0	0.0	0.0	0.0
22706	0.0	0.0	0.0	0.0	0.0
22707	0.0	0.0	0.0	0.0	0.0
22708	0.0	0.0	0.3165618448637317	0.3165618448637317	0.0
22709	0.0	0.0	0.0	0.0	0.0
22710	0.0	0.0	0.0	0.0	0.0
22711	0.0	0.0	0.0	0.0	0.0
22712	0.0	0.0	0.0	0.0	0.0
22713	0.0	0.0	0.0	0.0	0.0
22714	0.0	0.0	0.0	0.0	0.0
22715	0.0	0.0	0.0	0.0	0.0
22716	0.0	0.0	0.0	0.0	0.722488038277512
22717	0.5420512820512821	0.0	0.07743589743589743	0.15487179487179487	0.0
22718	0.0	0.0	0.0	0.0	0.0
22719	0.0	0.0	0.0	0.0	0.0
22720	0.0	0.0	0.0	0.0	0.0
22721	0.0	0.117601246105919	0.0	0.0	0.0
22722	0.10918293564714389	0.0	0.10918293564714389	0.0	0.0
22723	0.0	0.0	0.0	0.0	0.0
22724	0.0	0.0	0.0	0.0	0.0
22725	0.10137630077207116	0.8103390399462908	0.45417925478348437	0.30379321920107416	0.20241691842900303
22726	0.0	0.0	0.0	0.0	0.0
