gene_callers_id	ABBA_M11	ABBA_M12	ABBA_M13	ABBA_M14	ABBA_M15
231319	0.0	0.0	0.0	0.0	0.0
231320	0.0	0.0	0.0	0.4037433155080214	0.13458110516934046
231321	0.0	0.0	0.0	0.0	0.0
231322	0.0	0.0	0.0	0.0	0.0
231323	0.0	0.0	0.0	0.0	0.0
231324	0.0	1.0595238095238095	0.8170995670995671	1.6341991341991342	0.4902597402597403
231325	0.0	0.0	0.0	0.0	0.0
231326	0.0	0.0	0.0	0.0	0.0
231327	0.0	0.0	0.0	0.0	0.0
231328	0.0	0.0	0.0	0.0	0.0
231329	0.27044025157232704	0.06783468104222821	0.27133872416891286	0.27088948787061995	0.13522012578616352
231330	0.0	0.6329113924050633	0.0	1.2742616033755274	0.0
231331	0.0	0.0	0.0	0.0	0.0
231332	0.0	0.0	0.0	0.0	0.0
231333	0.0	0.0	0.0	0.0	0.0
231334	0.0	0.0	0.0	0.0	0.0
231335	0.0	0.0	0.0	0.0	0.0
231336	0.0	0.0	0.0	0.0	0.0
231337	0.0	0.0	0.0	0.0	0.0
231338	0.0	0.0	0.0	0.0	0.0
231339	0.0	0.0	0.0	0.0	0.0
231340	0.0	0.0	0.0	0.0	0.0
231341	0.0	0.0	0.0	0.0	0.0
231342	0.0	0.0	0.825136612021858	0.09168184578020644	0.5276259866423801
231343	0.0	0.0	0.0	0.0	0.08737864077669903
231344	0.0	0.0	0.0	0.0	0.0
231345	0.0	0.0	0.0	0.0	0.0
231346	0.0	0.0	0.0	0.0	0.0
231347	0.0	0.0	0.0	0.0	0.0
231348	0.0	0.0	0.0	0.0	0.0
231349	0.0	0.0	0.0	0.0	0.0
231350	0.0	0.0	0.0	0.0	0.0
231351	0.0	0.0	0.0	0.0	0.0
231352	0.0	0.0	0.0	0.0	0.0
231353	0.0	0.0	0.0	0.0	0.0
231354	0.0	0.0	0.0	0.0	0.0
231355	0.0	0.0	0.0	0.0	0.0
231356	0.0	0.0	0.0	0.0	0.0
231357	0.0	0.0	0.0	0.0	0.0
231358	0.0	0.0	0.0	0.0	0.0
231359	0.0	0.0	0.0	0.0	0.0
231360	0.0	0.0	0.0	0.0	0.0
231361	0.0	0.0	0.0	0.0	0.0
231362	0.0	0.0	0.0	0.0	0.0
231363	0.0	0.0	0.0	0.0	0.0
231364	0.0	0.5298245614035088	0.0	0.0	0.0
231365	0.0	0.0	0.0	0.0	0.0
231366	0.0	0.0	0.0	0.0	0.0
231367	0.0	0.0	0.0	0.0	0.0
231368	0.0	0.0	0.0	0.0	0.0
231369	0.0	0.0	0.0	0.0	0.0
231370	0.0	0.0	0.0	0.0	0.0
231371	0.0	0.0	0.0	0.0	0.0
231372	1.0942028985507246	1.21256038647343	1.2157809983896941	1.9404186795491143	1.3365539452495974
231373	0.0	0.0	0.0	0.0	0.0
231374	0.0	0.0	0.0	0.0	0.0
231375	0.0	0.0	0.0	0.0	0.0
231376	0.0	0.0	0.0	0.0	0.0
231377	0.0	0.0	0.0	0.0	0.0
231378	0.0	0.2638645650904845	0.08756567425569177	0.6981903093987157	0.08814944541739637
231379	0.0	0.0	0.0	0.0	0.0
231380	0.0	0.0	0.0	0.0	0.0
231381	0.0	0.0	0.0	0.0	0.0
231382	0.0	0.0	0.0	0.0	0.0
231383	0.0	0.0	0.0	0.0	0.0
231384	0.0	0.0	0.0	0.0	0.0
231385	0.0	0.0	0.0	0.0	0.0
231386	0.0	0.0	0.0	0.0	0.0
231387	0.0	0.0	0.0	0.0	0.0
231388	0.0	0.4651879235982748	0.5582255083179297	1.392483056069008	0.3721503388786198
231389	0.0	0.0	0.0	0.0	0.0
231390	0.0	0.0	0.0	0.0	0.0
231391	0.0	0.0	0.0	0.0	0.0
231392	0.0	0.0	0.0	0.0	0.0
231393	0.0	0.0	0.0	0.0	0.0
231394	0.0	0.0	0.0	0.0	0.0
231395	0.0	0.0	0.0	0.0	0.0
231396	0.0	0.0	0.29391727493917275	0.29391727493917275	0.0
231397	0.0	0.0	0.0	0.0	0.0
231398	0.0	0.0	0.0	0.0	0.0
231399	0.0	0.0	0.0	0.0	0.0
231400	0.0	0.0	0.571969696969697	0.0	0.2859848484848485
231401	0.0	0.0	0.0	0.0	0.0
231402	0.0	0.0	0.0	0.0	0.27207207207207207
231403	0.0	0.11123470522803114	0.0	0.0	0.0
231404	0.0	0.0	0.0	0.0	0.0
231405	0.0	0.0	0.0	0.0	0.0
231406	0.0	0.0	0.0	0.39373601789709173	0.0
231407	0.0	0.0	0.13368747233289066	0.046923417441345726	0.0
231408	0.0	0.0	0.0	0.0	0.0
231409	0.0	0.0	0.0	0.0	0.0
231410	0.0	0.0	0.0	0.0	0.0
231411	0.0	0.0	0.0	0.0	0.0
231412	0.0	0.0	0.0	0.0	0.0
231413	0.0	0.21808898614150254	0.9854121079504011	0.11013858497447118	0.0
231414	0.0	0.0	0.0	0.0	0.0
231415	0.0	0.0	0.0	0.0	0.0
231416	0.0	0.0	0.0	0.0	0.0
231417	0.0	0.0	0.0	0.0	0.0
231418	0.0	0.0	0.0	0.0	0.0
231419	0.0	0.0	0.08924349881796691	0.0	0.0
231420	0.0	0.0	0.0	0.0	0.0
231421	0.0	0.0	0.0	0.0	0.0
231422	0.0	0.0	0.0	0.0	0.0
231423	0.0	0.0	0.0	0.0	0.0
231424	0.0	0.0	0.0	0.0	0.0
231425	0.0	0.0	0.0	0.0	0.0
231426	0.0	0.0	0.0	0.0	0.0
231427	0.0	0.0	0.0	0.0	0.0
231428	0.0	0.175990675990676	0.0	0.0	0.0
231429	0.0	0.0	0.0	0.0	0.0
231430	0.7216642754662841	0.21664275466284075	0.288857006217121	1.1544715447154472	0.6470588235294118
231431	0.0	1.4834983498349834	1.7442244224422443	1.2458745874587458	0.0
231432	0.0	0.1111111111111111	0.0	0.0	0.0
231433	0.0	0.0	0.0	0.0	0.0
231434	0.0	0.0	0.0	0.0	0.0
231435	0.0	0.0	0.0	0.0	0.0
231436	0.0	0.0	0.0	0.0	0.0
231437	0.0	0.0	0.0	0.0	0.0
231438	0.0	0.0	0.0	0.0	0.0
231439	0.0	0.0	0.0	0.0	0.0
231440	0.0	0.0	0.0	0.0	0.0
231441	0.0	0.0	0.0	0.0	0.0
231442	0.0	0.0	0.0	0.0	0.0
231443	0.0	0.0	0.0	0.0	0.0
231444	0.0	0.0	0.0	0.0	0.0
231445	0.0	0.0	0.0	0.0	0.0
231446	0.0	0.0	0.0	0.0	0.0
231447	0.0	0.0	0.0	0.0	0.0
231448	0.0	0.0	0.0	0.0	0.0
231449	0.0	0.48936170212765956	0.0	0.6170212765957447	0.0
231450	0.0	0.20053120849933598	0.8021248339973439	0.0	0.0
231451	0.0	0.0	0.0	0.0	0.0
231452	0.0	0.0	0.0	0.0	0.0
231453	0.0	0.0	0.0	0.0	0.0
231454	0.0	0.0	0.2604166666666667	0.3932291666666667	0.0
231455	0.0	0.0	0.0	0.0	0.0
231456	0.0	0.0	0.0	0.0	0.0
231457	0.0	0.0	0.0	0.0	0.0
231458	0.0	0.0	0.0	0.0	0.0
