gene_callers_id	FAGR_M16	FAGR_M17	FAGR_M18	FAGR_M19	FAGR_M20
97374	3.152979066022544	6.320450885668277	4.1336553945249594	3.6473429951690823	1.7020933977455717
97375	0.0	0.0	0.0	0.0	0.0
97376	0.0	0.0	0.0	0.0	0.0
97377	0.0	0.0	0.0	0.0	0.0
97378	0.0	0.0	0.0	0.0	0.0
97379	0.0	0.0	0.0	0.0	0.0
97380	0.14059590316573556	0.63268156424581	0.21089385474860337	0.34497206703910616	0.2811918063314711
97381	0.0	0.0	0.0	0.0	0.0
97382	0.0	0.0	0.0	0.0	0.0
97383	0.0	0.0	0.0	0.0	0.0
97384	0.0	0.0	0.0	0.0	0.0
97385	0.0	0.0	0.0	0.0	0.0
97386	0.0	0.0	0.0	0.0	0.0
97387	0.0	0.0	0.0	0.0	0.0
97388	0.3435722411831627	0.0	0.0	0.0	0.0
97389	0.0	0.0	0.0	0.0	0.0
97390	0.0	0.0	0.0	0.0	0.0
97391	0.0	0.0	0.0	0.0	0.0
97392	0.0	0.0	0.0	0.0	0.0
97393	0.0	0.0	0.0	0.0	0.0
97394	0.0	0.0	0.0	0.0	0.0
97395	0.0	0.0	0.0	0.0	0.0
97396	0.14138576779026218	0.0	0.0	0.28277153558052437	0.0
97397	0.0	0.0	0.0	0.0	0.0
97398	0.0	0.0	0.0	0.0	0.0
97399	0.0	0.0	0.0	0.0	0.0
97400	0.0	0.0	0.0	0.412568306010929	0.0
97401	0.0	0.0	0.0	0.0	0.0
97402	0.0	0.0	0.0	0.0	0.0
97403	0.0	0.0	0.0	0.0	0.0
97404	0.0	0.0	0.0	0.0	0.0
97405	0.0	0.0	0.0	0.0	0.0
97406	0.0	0.0	0.0	0.0	0.0
97407	0.0	0.0	0.0	0.0	0.0
97408	0.0	0.0	0.0	0.0	0.0
97409	0.0	0.0	0.0	0.0	0.0
97410	0.0	0.0	0.0	0.0	0.0
97411	0.0	0.0	0.0	0.0	0.0
97412	0.12902298850574712	0.0	0.0	0.0	0.0
97413	0.0	0.0	0.0	0.0	0.0
97414	0.0	0.0	0.0	0.0	0.0
97415	0.0	0.0	0.0	0.0	0.0
97416	0.0	0.0	0.0	0.0	0.0
97417	0.0	0.0	0.0	0.0	0.0
97418	0.0	0.09478970495919649	0.0	0.0	0.0
97419	0.0	0.0	0.0	0.0	0.0
97420	0.0	0.0	0.0	0.0	0.0
97421	4.269182389937107	2.942767295597484	3.418867924528302	1.990566037735849	0.0949685534591195
97422	0.0	0.0	0.0	0.0	0.0
97423	0.0	0.0	0.0	0.0	0.0
97424	0.0	0.0	0.0	0.0	0.0
97425	2.0987158908507224	3.3496522204387373	0.8079186730872124	2.14071696094168	1.5690208667736758
97426	0.0	0.0	0.0	0.0	0.0
97427	0.0	0.0	0.0	0.0	0.0
97428	0.0	0.0	0.0	0.0	0.0
97429	0.13733515234197363	0.20600272851296045	0.13733515234197363	0.6180081855388813	0.0
97430	0.0	0.0	0.0	0.0	0.0
97431	0.0	0.0	0.0	0.0	0.0
97432	0.0	0.0	0.0	0.0	0.0
97433	0.0	0.0	0.0	0.0	0.0
97434	0.25911625911625913	0.0	0.0	0.0	0.06477906477906478
97435	0.0	0.0	0.0	0.0	0.0
97436	0.0	0.0	0.0	0.0	0.0
97437	0.0	0.0	0.0	0.0	0.0
97438	0.0	0.0	0.0	0.0	0.0
97439	0.0	0.0	0.0	0.0	0.0
97440	0.0	0.0	0.0	0.0	0.0
97441	0.0	0.0	0.0	0.0	0.0
97442	0.0	0.0	0.0	0.0	0.0
97443	0.0	0.0	0.0	0.0	0.0
97444	0.0	0.0	0.0	0.0	0.0
97445	0.0	0.0	0.0	0.0	0.0
97446	0.0	0.0	0.0	0.0	0.0
97447	0.0	0.0	0.0	0.0	0.15583075335397317
97448	0.0	0.0	0.0	0.6733630952380952	0.0
97449	0.3032128514056225	0.3032128514056225	0.20214190093708165	0.3032128514056225	0.0
97450	0.0	0.0	0.0	0.0	0.0
97451	0.2001325381047051	0.0	0.2001325381047051	0.10006626905235255	0.0
97452	0.0	0.0	0.0	0.0	0.0
97453	0.0	0.0	0.0	0.0	0.0
97454	0.0	0.0	0.0	0.0	0.0
97455	0.0	0.0	0.0	0.0	0.0
97456	0.0	0.0	0.0	0.0	0.0
97457	0.0	0.0	0.0	0.0	0.0
97458	0.0	0.0	0.0	0.0	0.0
97459	0.0	0.0	0.0	0.0	0.0
97460	0.0	0.0	0.0	0.0	0.0
97461	0.0	0.0	0.0	0.0	0.0
97462	0.0	0.0	0.0	0.0	0.0
97463	0.0	0.0	0.0	0.0	0.0
97464	0.0	0.0	0.0	0.0	0.0
97465	0.0	0.0	0.0	0.0	0.0
97466	0.08708189158016148	0.5219146482122261	0.0	0.0	0.0
97467	0.0	0.0	0.0	0.0	0.0
97468	0.0	0.0	0.0	0.0	0.0
97469	0.0	0.0	0.0	0.0	0.0
97470	0.0	0.0	0.0	0.0	0.0
97471	0.0	0.0	0.0	0.0	0.0
97472	0.0	0.0	0.0	0.0	0.0
97473	0.0	0.0	0.0	0.0	0.0
