gene_callers_id	FAGR_M16	FAGR_M17	FAGR_M18	FAGR_M19	FAGR_M20
106000	0.0	0.0	0.0	0.0	0.0
106001	0.0	0.0	0.0	0.0	0.0
106002	0.0	0.0	0.0	0.0	0.0
106003	0.0	0.0	0.0	0.0	0.0
106004	0.0	0.0	0.0	0.0	0.0
106005	0.0	0.0	0.0	0.0	0.0
106006	0.5354609929078015	0.21347517730496454	0.0	0.21418439716312057	0.10709219858156029
106007	0.0	0.0	0.0	0.0	0.0
106008	0.0	0.0	0.0	0.0	0.0
106009	0.0	0.0	0.0	0.0	0.0
106010	0.0	0.0	0.0	0.0	0.0
106011	0.0	0.0	0.0	0.0	0.0
106012	0.0	0.0	0.0	0.0	0.0
106013	1.0171884591774094	1.1123388581952118	0.8158379373848987	1.1123388581952118	0.3707796193984039
106014	0.0	0.0	0.0	0.0	0.0
106015	0.0	0.0	0.0	0.0	0.0
106016	0.0	0.0	0.0	0.0	0.0
106017	0.0	0.0	0.0	0.0	0.0
106018	0.0	0.0	0.0	0.0	0.0
106019	0.0	0.0	0.0	0.0	0.0
106020	0.0	0.0	0.0	0.0	0.0
106021	0.0	0.0	0.0	0.0	0.0
106022	0.0	0.0	0.0	0.0	0.0
106023	0.0	0.0	0.0	0.0	0.0
106024	0.0	0.0	0.0	0.0	0.0
106025	0.0	0.0	0.0	0.0	0.0
106026	0.0	0.0	0.0	0.0	0.0
106027	0.0	0.0	0.0	0.0	0.0
106028	0.0	0.0	0.0	0.0	0.0
106029	0.3145833333333333	0.0	0.20833333333333334	0.20972222222222223	0.41944444444444445
106030	0.0	0.31957671957671957	0.0	0.0	0.0
106031	0.0	0.0	0.0	0.0	0.0
106032	0.0	0.0	0.0	0.0	0.0
106033	0.0	0.0	0.0	0.0	0.0
106034	0.0	0.0	0.0	0.0	0.0
106035	0.0	0.0	0.0	0.0	0.0
106036	0.0	0.0	0.0	0.0	0.0
106037	0.0	0.0	0.0	0.0	0.0
106038	0.04673475704116373	0.04673475704116373	0.0	0.0	0.09346951408232745
106039	0.0	0.0	0.0	0.0	0.0
106040	0.0	0.0	0.0	0.0	0.0
106041	0.0	0.0	0.0	0.0	0.0
106042	0.0	0.0	0.0	0.0	0.0
